_id,EJERCICIO,GASTO/INGRESO,CAPITULO,ARTICULO,CONCEPTO,SUBCONCEPTO,DESCRIPCION CORTA,DESCRIPCION LARGA
1209,2014,G,7,74,740,740011,Infr.y Equip.Universit.,Infraestructuras y Equipamientos Universitarios
1210,2014,G,7,74,740,740012,Univ.Zaragoza RAM,"UZ: Reforma, Ampliación y Mejora de Equipamiento"
1211,2014,G,7,74,740,740013,Actividades C.I.T.A.,Actividades C.I.T.A.
1212,2014,G,7,74,740,740014,Infr. para Investigación,Infraestructuras para Investigación
1213,2014,G,7,74,740,740015,Infr.Inv. Pequeño Equip.,Infraestructuras Investigac. Pequeño Equipamiento
1214,2014,G,7,74,740,740016,Infr.Inv.Grandes Instrum.,Infraestructuras Investig. Grandes Instrument.
1215,2014,G,7,74,740,740017,Acciones Sdad Información,Acciones Sociedad de la Información
1216,2014,G,7,74,740,740018,Centro Dramático Aragón,Centro Dramático de Aragón
1217,2014,G,7,74,740,740019,Transf. INAGA Op.Capital,Transferencia al INAGA para Operaciones Capital
1218,2014,G,7,74,740,740020,Tr. I.A.Agua Op.Capital,Transferencia al I.A. del Agua Operaciones Capital
1219,2014,G,7,74,740,740021,Fondo Invers. en Teruel,Fondo de Inversiones en Teruel
1220,2014,G,7,74,740,740022,Lab. Genét Fac Veterinar.,Laboratorio Genética Facultad Veterinaria
1221,2014,G,7,74,740,740023,Corp.Arag.de Radio y TV,Corporación Aragonesa de Radio y Televisión
1222,2014,G,7,74,740,740024,Dllo Estadística Pública,Desarrollo de la Estadística Pública
1223,2014,G,7,74,740,740025,Mant. Lab.Invest.Genética,Mantenimiento Laboratorio Investigación Genética
1224,2014,G,7,74,740,740026,Cons.Arag.Sanit. Alta Res,Transf. Consorcio Arag. Sanitario Alta Resolución
1225,2014,G,7,74,740,740027,Prom.Dllo Socio-Econ.,Promoción desarrollo socioeconómico.Inversión prod
1226,2014,G,7,74,740,740028,Transf. A.Calid. Infraest,Transf. Ag. Calidad y Prosp.Univers. Infr. y Equip
1227,2014,G,7,74,740,740030,Creac.Ag.Des.Ener.Renov.,Creación Agencia Desarrollo Energías Renovables
1228,2014,G,7,74,740,740031,"Conv. Genética,fauna silv",Conv. materia genética y fauna silvestre en Aragón
1229,2014,G,7,74,740,740032,Transferencia a S.V.A.,Transferencia a S.V.A.
1230,2014,G,7,74,740,740033,Ayudas Promoc.Diseño,Ayudas para promoción del diseño
1231,2014,G,7,74,740,740035,Conv. Corp. Arag. R. y Tv,Convenio Corporación Aragonesa de Radio y Telev.
1232,2014,G,7,74,740,740036,Tranf. I.T.A. Op. Capital,Transf. Instituto Tecnológico Aragón para Op.Cap.
1233,2014,G,7,74,740,740037,Cooperación al Desarrollo,Cooperación al Desarrollo
1234,2014,G,7,74,740,740038,Fmto. Gestión estiércoles,Fomento de gestión de estiércoles
1235,2014,G,7,74,740,740039,Subv. I+D+i,Subvenciones para acciones y proyectos I+D+i
1236,2014,G,7,74,740,740040,Acc. Metrolog y Seg. Indu,Acciones materia de Metrología y Seg. Industrial
1237,2014,G,7,74,740,740041,Museo vino.DO Campo Borja,Museo del vino. D.O. Campo de Borja
1238,2014,G,7,74,740,740042,Consorcio Patr. Ibérico,Consorcio Patrimonio Ibérico de Aragón
1239,2014,G,7,74,740,740043,SARGA prev.ext incend.,A SARGA para Prog. prev. y extinc. incendios
1240,2014,G,7,74,740,740044,SARGA dllo sost. RNA,A SARGA para Ges Ofic Dllo Sost Red Nat. Aragón
1241,2014,G,7,74,740,740045,Fund. Torralba Fortún,Fundación Torralba Fortún
1242,2014,G,7,74,740,740046,Proy. demo Tec. Agraria,Proyectos demostración Tecnología Agraria
1243,2014,G,7,74,740,740047,Transf. C.Empr Públ Arag,Transf. Corporación Empresarial Pública de Aragón
1244,2014,G,7,74,740,740048,Consorcio Túnel Bielsa,Consorcio Túnel Bielsa
1245,2014,G,7,74,740,740049,A SARGA. Ord.ySanid.Anim,A SARGA. Ordenación y Sanidad Animal y Controles
1246,2014,G,7,74,740,740050,Ayudas tratam.purines,Ayudas para plantas de tratamiento de purines
1247,2014,G,7,74,740,740051,Centro Innov.Tecn.Audiov.,Centro de Innovación Tecnologías Audiovisuales ITA
1248,2014,G,7,74,740,740052,Consorcio Portalet,Consorcio del Portalet
1249,2014,G,7,74,740,740053,Escuela de Hostelería,Escuela de Hostelería
1250,2014,G,7,74,740,740054,Ayudas Innoempresa,Ayudas programa Innoempresa
1251,2014,G,7,74,740,740055,U.Z. equip. campusTeruel,Universidad Zaragoza equipamiento campus Teruel
1252,2014,G,7,74,740,740056,Fom.uso ef.energi y renov,Fom uso eficiente de la energia y energías renovab
1253,2014,G,7,74,740,740057,Subv cons y compvdad Pyme,Subv consolidación y competitividad Pyme e Innoemp
1254,2014,G,7,74,740,740058,CMA - Inversiones,Ciudad del Motor de Aragón - Inversiones
1255,2014,G,7,74,740,740059,Ay.Transporte inst.aéreas,Ayudas al transporte e instalaciones aéreas
1256,2014,G,7,74,740,740060,Trans.IAF EMPRENDER,Trans.IAF-Prog. Emprender con atención a Comarca
1257,2014,G,7,74,740,740061,Trans.IAF EMPRESA,Trans.IAF-Prog. Empresa con atención talento
1258,2014,G,7,74,740,740062,Convenio Fauna Salvaje,Convenio Fauna Salvaje
1259,2014,G,7,74,740,740063,Transf SODIAR I. emprende,Transferencia SODIAR - fondo impulso emprendedores
1260,2014,G,7,74,740,740064,Transf AVALIA m. emprende,Transferencia AVALIA - microcréditos emprendedores
1261,2014,G,7,74,740,740065,Reafianzamiento AVALIA,Reafianzamiento AVALIA
1262,2014,G,7,74,740,740066,Auditorías Sector Hortofr,Auditorías Sector Hortofrutícola
1263,2014,G,7,74,740,740067,F. prov. téc AVALIA,Fondo de provisiones técnicas AVALIA
1264,2014,G,7,74,740,740068,Bodega piloto DOP C.Borja,Bodega piloto DOP Campo de Borja
1265,2014,G,7,74,740,740069,Plataforma Logística de Zaragoza. Accesos PLAZA,Plataforma Logística de Zaragoza. Accesos PLAZA
1266,2014,G,7,74,740,740070,Inversiones IAF - FITE,Inversiones IAF - FITE
1267,2014,G,7,74,740,740071,Inversiones  Turismo Aragón - FITE,Inversiones  Turismo Aragón - FITE
1268,2014,G,7,74,740,740072,Convenio ADIF,Convenio ADIF
1269,2014,G,7,74,740,740073,Consorcio Aeródromo de Teruel,Consorcio Aeródromo de Teruel
1270,2014,G,7,75,750,750000,A Comunidades Autónomas,A Comunidades Autónomas
1271,2014,G,7,76,760,760001,Subvenciones Directas,Subvenciones Directas
1272,2014,G,7,76,760,760002,Ptos Interés Deuda Local,Puntos de Interés de la Deuda Local
1273,2014,G,7,76,760,760003,Fdo Coop Local y Comarcal,Fondo de Cooperación Local y Comarcal
1274,2014,G,7,76,760,760004,AyudasProtección Civil,Ayudas de Protección Civil
1275,2014,G,7,76,760,760005,Ayud. form. Policía Local,Ayudas de formación a la Policía Local
1276,2014,G,7,76,760,760006,Subv. Equ. Policía Local,Subvenciones Equipamiento de la Policía Local
1277,2014,G,7,76,760,760007,Alojamiento Temporeros,Subv. Alojamiento Temporeros (Decreto 43/2000)
1278,2014,G,7,76,760,760008,Ayudas INTERREG III 00-08,Ayudas Marco I.C.  INTERREG III Período 2000-2008
1279,2014,G,7,76,760,760009,Conv.D.P.Hu Mejora Ctras,Convenio D.P.Huesca para la mejora de Carreteras
1280,2014,G,7,76,760,760011,Conv.DPZ.Mej.Infr.Viaria,Convenio D.P.Zgz mejora Infraestructuras Viarias
1281,2014,G,7,76,760,760012,doc. Planeamiento,Documentos de Planeamiento
1282,2014,G,7,76,760,760013,Equipamien.Aux.del Tte.,Ayudas equipamientos auxiliares del Transporte
1283,2014,G,7,76,760,760014,Estab.Estación Bus Munic,Ayudas establecimiento Estaciones Autobuses Munic.
1284,2014,G,7,76,760,760015,Actuaciones Prom.Pública,Actuaciones de Promoción Pública en CC.LL.
1285,2014,G,7,76,760,760016,Ayud.Rehabilit.Arquitect.,Ayudas Rehabilitación Arquit. equipam. uso público
1286,2014,G,7,76,760,760017,Acond.Loc.Of.Com.Agric.,Acondic.Locales Oficinas Comarcales Agric. y Alim.
1287,2014,G,7,76,760,760018,Apoyo Sistema Antigranizo,Apoyo al Sistema Antigranizo
1288,2014,G,7,76,760,760019,Serv.Bás.Econ.Pobl.Rural,Svcios Básicos para Economía de la Población Rural
1289,2014,G,7,76,760,760020,Subv.Infraest.Industrial,Subvenciones para Infraestructura Industrial
1290,2014,G,7,76,760,760021,Fom.uso ef.energi y renov,Fom uso eficiente de la energia y energías renovab
1291,2014,G,7,76,760,760022,Subv.Inver Recintos Feria,Subvenciones para Inversión en Recintos Feriales
1292,2014,G,7,76,760,760023,Subv.Urbanismo Comercial,Subvenciones para Urbanismo Comercial
1293,2014,G,7,76,760,760024,Of.Munic.Inform.Consum.,Oficinas Municipales de Información al Consumidor
1294,2014,G,7,76,760,760025,Acciones Sdad Información,Acciones Sociedad de la Información
1295,2014,G,7,76,760,760026,Ciudades Digitales,Ciudades Digitales
1296,2014,G,7,76,760,760027,Proyecto Teruel Digital,Proyecto Teruel Digital
1297,2014,G,7,76,760,760028,Convenios Colab.CC. LL.,Convenios Colaboración CC. LL.
1298,2014,G,7,76,760,760029,Subv. Ctros.Cult.S.Expos.,Subv. a Centros Culturales Salas de exposiciones
1299,2014,G,7,76,760,760030,Infr a Audit Teatr y Cine,"Subv. Infraestructura a Auditorios,Teatros y Cines"
1300,2014,G,7,76,760,760031,Archivos y Museos Sistem,Subvención a Archivos y Museos Sistemas
1301,2014,G,7,76,760,760032,Parques Culturales,Parques Culturales
1302,2014,G,7,76,760,760033,Redacción Plan Espec Conj,Redacción Planes Especiales Conjuntos
1303,2014,G,7,76,760,760034,Restaur.Castillo de Ateca,Restauración Castillo de  Ateca
1304,2014,G,7,76,760,760035,Restaur.Castillo de Fraga,Restauración Castillo de  Fraga
1305,2014,G,7,76,760,760036,Plan Gral Inst.Deportivas,Plan General de Instalaciones Deportivas
1306,2014,G,7,76,760,760037,Ayto.Huesca Rep.piscina,Ayto.Huesca Repar. Piscina y Pabellón Cub. Huesca
1307,2014,G,7,76,760,760038,"D.38/06 Inf. Serv,.Ned.",Dec.  38/2006 (Infr. y Serv. Medioambientales)
1308,2014,G,7,76,760,760039,Montes Libre Disposición,Subv. Montes de Libre Disposición Ayuntamientos
1309,2014,G,7,76,760,760040,D 38/06 Desarollo ZIS ENP,Dec 38/2006 Des. Socioeconómico en ZIS de ENP
1310,2014,G,7,76,760,760041,Subv. en Montes Públicos,Subvenciones en Montes Públicos
1311,2014,G,7,76,760,760042,Subv.Incendios Forestales,Subvenciones Comarcas en Incendios Forestales
1312,2014,G,7,76,760,760043,Subv.montes conveniados,Subvenciones en montes conveniados
1313,2014,G,7,76,760,760044,Inv.Sensibiliz.Ambiental,Fomento Inversiones Sensibilización Ambiental
1314,2014,G,7,76,760,760045,Inver. Residuos Urbanos,Inversiones Medioambientales en Residuos Urbanos
1315,2014,G,7,76,760,760046,Casas Canguro CC.LL.,Casas Canguro Corporaciones Locales
1316,2014,G,7,76,760,760047,Traspaso de Func. y Serv.,Traspaso de Funciones y Servicios
1317,2014,G,7,76,760,760048,Fondo  Cohesión Comarcal,Fondo de Cohesión Comarcal
1318,2014,G,7,76,760,760049,Desarr. Alt. Com. Mineras,Desarrollo Alternativo de las Comarcas Mineras
1319,2014,G,7,76,760,760050,Consultorios Loc. Aytos,Consultorios Locales.Ayuntamientos
1320,2014,G,7,76,760,760051,Fondo Supresión  Barreras,Fondo para Supresión de Barreras Arquitectónicas
1321,2014,G,7,76,760,760052,Conv. D.P.T. Plan Mijares,Convenio D.P.T. Obras Est. Depur. Plan Río Mijares
1322,2014,G,7,76,760,760053,Actuac. de abastecimiento,Actuaciones de abastecimiento
1323,2014,G,7,76,760,760054,Plan del Agua,Plan del Agua
1324,2014,G,7,76,760,760055,Conv. Huesca y Teruel,Convenios con las ciudades de Huesca y Teruel
1325,2014,G,7,76,760,760056,Coop. Deleg. Terr. Huesca,Act. Coop. específica Deleg. Territorial de Huesca
1326,2014,G,7,76,760,760057,Coop. Deleg. Terr. Teruel,Act. Coop. específica Deleg. Territorial de Teruel
1327,2014,G,7,76,760,760058,Com.Cinca Medio Res.Fonz,Adm.Comarcal Cinca Medio. Constr. resid. Fonz
1328,2014,G,7,76,760,760059,Infraestructuras Municip.,Infraestructuras Municipales
1329,2014,G,7,76,760,760060,Subv.Dllo Infraestr.Turís,Subv. para desarrollo de Infraestraestr.Turísticas
1330,2014,G,7,76,760,760061,Ayto.Huesca M.Pedag.Arag.,Ayto. Huesca Museo Pedagógico de Aragón
1331,2014,G,7,76,760,760062,Conv. Errad.Violenc.Gén.,Conv. progr. prev. y erradicación violencia género
1332,2014,G,7,76,760,760063,Plan 06-08 Reh.Viv.Alquil,Plan Vivienda 2006-2008 Rehabil Vivienda Alquiler
1333,2014,G,7,76,760,760064,Áreas Plan 06-08 Urbaniz.,Áreas Rehabilitación Plan 2006-2008 Urbanización
1334,2014,G,7,76,760,760065,Vertebr. territ. y social,Act.Coop. específica vertebr. territorial y social
1335,2014,G,7,76,760,760066,Actuac. de saneamiento,Actuaciones de saneamiento
1336,2014,G,7,76,760,760067,Const.Pista Hielo Jaca,Const.Pista Hielo Jaca -Festival Olímpico Pirineos
1337,2014,G,7,76,760,760068,Dllo Soc-Econ.zonas ENP's,Dllo socioeconómico zonas de influencia de ENP's
1338,2014,G,7,76,760,760069,Mejora Carreteras Locales,Mejora de Carreteras Locales
1339,2014,G,7,76,760,760070,Conv. parque nac. Ordesa,Conv. zona influencia parque nacional de Ordesa
1340,2014,G,7,76,760,760071,Creac. nuevos esp.proteg.,Creación nuevos espacios naturales protegidos
1341,2014,G,7,76,760,760072,Inst.Deportivas Ay.Monzón,Instalaciones Deportivas Ayuntamiento Monzón
1342,2014,G,7,76,760,760073,Prog.Viv.Vacía Alquil Soc,Programa Vivienda Vacía en Alquiler Social
1343,2014,G,7,76,760,760075,Finac. Invers.Supramunic.,Financiación de inversiones supramunicipales
1344,2014,G,7,76,760,760076,Puesta marcha actv. comar,Puesta marcha y Func. organ. y activ. de comarcas
1345,2014,G,7,76,760,760077,Subv. Área Inf. P.Nac.Ord,Subv. Área Inf. socioecon. Parque Nacional Ordesa
1346,2014,G,7,76,760,760078,Subv.Invers. EELL M.Ambie,Subv. para invers. EELL en materia de M.Ambiente
1347,2014,G,7,76,760,760079,Ap. despl.Telecom B.Ancha,Apoyo despliegue telecomunicaciones en banda ancha
1348,2014,G,7,76,760,760080,Fmto. Reduc. Gases Ef.Inv,Fmto. reducción de gases de efecto invernadero
1349,2014,G,7,76,760,760081,Educación Infantil,Educación Infantil
1350,2014,G,7,76,760,760082,Ampl. Ctros atenc.depend.,Ampl. y reforma centros atención a la dependencia
1351,2014,G,7,76,760,760083,Asesoramiento Urbanístico,Servicios Asesoramiento Urbanístico
1352,2014,G,7,76,760,760084,Archivos y Museos Munic.,Archivos y Museos Municipales
1353,2014,G,7,76,760,760085,DP Teruel P.E. Teruel,D.P.Teruel. Plan Especial de Teruel
1354,2014,G,7,76,760,760086,Invers. Ctros Serv.Soc.,Inversiones en Centros de Servicios Sociales
1355,2014,G,7,76,760,760087,Conv. Col. D. Prov.  Agua,Convenios Colab. Dip. Prov. actuaciones rel. agua
1356,2014,G,7,76,760,760088,Oficde Gestión-Ventan ARI,Oficinas de Gestión-Ventanillas en ARIS
1357,2014,G,7,76,760,760089,Ay. infra. afec. m.cebra,Ay. para infrestructuras afectadas mejillón cebra
1358,2014,G,7,76,760,760090,Parque metropolitano Zar.,Parque metropolitano Zaragoza
1359,2014,G,7,76,760,760092,Restauración de castillos,Restauración de castillos
1360,2014,G,7,76,760,760093,Act. materia infr. hidr.,Actuaciones mater. de infraestructuras hidraúlicas
1361,2014,G,7,76,760,760094,Subv. mat. institucional,Subvenciones en materia institucional
1362,2014,G,7,76,760,760095,Fomento part. ciudadana,Fomento de la participación ciudadana
1363,2014,G,7,76,760,760096,Plan des. sost. Comarcas,Plan desarrollo sostenible comarcas
1364,2014,G,7,76,760,760097,Act. Plan Integral Agua,Actuaciones Plan Integral del Agua
1365,2014,G,7,76,760,760099,Prom.Mov. Juv. RAAJ,Promoción movilidad juvenil en RAAJ
1366,2014,G,7,76,760,760100,Rehab.Edif.Públicos Resid,Ayudas Rehabilit. Edificios Públicos Residenciales
1367,2014,G,7,76,760,760101,Conv. Com. Des Sos Rural,Convenio Comarcas Desarrollo Sost. Medio Rural
1368,2014,G,7,76,760,760102,Financ. Tranvía Zaragoza,Financiación línea tranvía Norte-Sur de Zaragoza
1369,2014,G,7,76,760,760103,P.vivienda 2009-2012.Chab,P.vivienda 2009-2012.Ayuda erradicación chabolismo
1370,2014,G,7,76,760,760104,Conv.EELL Dllo. Sostenib.,Convenios con EE.LL. Desarrollo Sostenible
1371,2014,G,7,76,760,760105,Red Oficinas At.Ciudadano,Red Oficinas Integradas de atención al ciudadano
1372,2014,G,7,76,760,760106,Ley Des. Rural Sostenible,Ley 45/2007 Desarrollo Rural Sostenible
1373,2014,G,7,76,760,760107,Restauración Pat. Inmuebl,Restauración del Patrimonio Inmueble
1374,2014,G,7,76,760,760108,Rest.Patrimon.Urbanistico,Restauración Patrimonio Urbanístico
1375,2014,G,7,76,760,760109,Proy. P. D. Sostenible R.,Proyecto Piloto Desarrollo Sostenible Medio Rural
1376,2014,G,7,76,760,760110,Rehab.aislada.REVA Aytos,Rehabilitación aislada. REVA Aytos Plan 2005-2008
1377,2014,G,7,76,760,760111,Conv. Infr. Infantil y Pr,Convenios Infraestructuras Educación Infantil y Pr
1378,2014,G,7,76,760,760112,Conv. Infr. Sec. y FP,Convenios Infraestructuras Educación Sec y FP
1379,2014,G,7,76,760,760113,Infra.educación ambiental,Infraestructuras para educación ambiental
1380,2014,G,7,76,760,760114,P.Comarcal DRS,Planes Comarcales de desarrollo rural sostenible
1381,2014,G,7,76,760,760115,Los Fayos Ejec. sentencia,Los Fayos. Ejecución sentencia
1382,2014,G,7,76,760,760116,Subv Act Entornos Int Tur,Subvención actuaciones entornos interés turístico
1383,2014,G,7,76,760,760117,Ayto. Cuarte CP Foro Roma,Ayto. Cuarte construcción CP Foro Romano
1384,2014,G,7,76,760,760118,Fondo Estatal de Empleo,Fondo Estatal de Empleo
1385,2014,G,7,76,760,760119,Conv. carr Dip. Provincia,Convenios carreteras con Diputaciones Provinciales
1386,2014,G,7,76,760,760120,P A. Des Alt. C. Mineras,Plan Aragonés Des. Alternativo C Mineras (EELL)
1387,2014,G,7,76,760,760121,Ayto Maria de Huerva CEI,Ayuntamiento María de Huerva. CEI María de Huerva
1388,2014,G,7,76,760,760122,Conv. Manc. Central de Zg,Convenio con la Mancomunidad Central de Zaragoza
1389,2014,G,7,76,760,760123,Convenio ciudad Huesca,Convenio con la ciudad de Huesca
1390,2014,G,7,76,760,760124,Convenio ciudad Teruel,Convenio con la ciudad de Teruel
1391,2014,G,7,76,760,760125,Conv. Ayto. Zaragoza. Obras de saneamiento,Convenio Ayto.. Zaragoza. Obras de saneamiento
1392,2014,G,7,76,760,760126,Fondo de Inversiones de Teruel,Fondo de Inversiones de Teruel
1393,2014,G,7,76,760,760127,Convenio Ayto.Fanlo cons.carret. viabilidad invern,Convenio Ayto.Fanlo cons.carret. viabilidad invern
1394,2014,G,7,76,760,760999,Fondo de Desarrollo Territorial y Rural,Fondo de Desarrollo Territorial y Rural
1395,2014,G,7,77,770,770001,Apoyo a Empr Aragonesas,Apoyo a Empresas Aragonesas
1396,2014,G,7,77,770,770002,Alojamiento Temporeros,Subv. Alojamiento Temporeros (Decreto 43/2000)
1397,2014,G,7,77,770,770003,Ay.Acces.V.L.R.,Ayudas accesibilidad vehículos l.regulares viajero
1398,2014,G,7,77,770,770004,Renovac.Vehíc.Líneas Reg.,Ayudas Renovación Vehículos Líneas Regul.Viajeros
1399,2014,G,7,77,770,770005,Ayud.Perman.Frutos Secos,Ayuda permanente Frutos Secos
1400,2014,G,7,77,770,770006,Medidas Agroambientales,Medidas Agroambientales
1401,2014,G,7,77,770,770007,Mejora Compet.Agrar.Pdr.,Mejora Competitividad Agraria P.D.R.
1402,2014,G,7,77,770,770008,Plan Reestructurac.Viñedo,Plan de Reestructuración del Viñedo
1403,2014,G,7,77,770,770009,Progr.Abandono Prod.Leche,Programa Abandono Producción Lechera
1404,2014,G,7,77,770,770010,Programa Apícola,Programa Apícola
1405,2014,G,7,77,770,770011,Agrupac.Product.Agrarios,Agrupaciones Productores Agrarios
1406,2014,G,7,77,770,770012,Plan Comp. Ind.Agroalim.,Plan Compet. Sector Agroalim.-Apoyo Ind. Agroalim.
1407,2014,G,7,77,770,770013,Financiac.Asociac.Agrario,Financiación Asociacionismo Agrario
1408,2014,G,7,77,770,770014,Fomento Comercialización,Fomento Comercialización Productos Agr. y Aliment.
1409,2014,G,7,77,770,770015,Dllo Contratos Agrarios,Desarrollo de los Contratos Agrarios
1410,2014,G,7,77,770,770016,Fondo Programa I.F.O.P.,Fondo Prog Instrumento Financ.Orientación Pesquera
1411,2014,G,7,77,770,770017,Apoyo ADS,Apoyo Programa Agrupaciones de Defensa Sanitaria
1412,2014,G,7,77,770,770018,Apoyo  A.T.R.I.A.S.-LI,Apoyo  A.T.R.I.A.S. - Lucha Integrada
1413,2014,G,7,77,770,770019,Apoyo Equipam.Ganaderos,Apoyo a Equipamientos Ganaderos
1414,2014,G,7,77,770,770020,Ayudas a la Ganadería,Ayudas a la Ganadería
1415,2014,G,7,77,770,770021,Control Oficial Lechero,Control Oficial de Rendimiento Lechero
1416,2014,G,7,77,770,770022,Fom.Ganad.Extensiva Autoc,Fomento a la Ganadería Extensiva  Autóctona
1417,2014,G,7,77,770,770023,Errad. enferm.animales,Indemn.erradic.enfermedades y sacrificio animales
1418,2014,G,7,77,770,770025,Lucha C/Agentes Nocivos,Lucha Contra Agentes Nocivos
1419,2014,G,7,77,770,770026,Progr.Calidad de la Carne,Programa de Calidad de la Carne
1420,2014,G,7,77,770,770027,Pro.Mejora Calidad  Leche,Programa de Mejora de la Calidad de la Leche
1421,2014,G,7,77,770,770029,Red Experimental Agraria,Apoyo a la Red Experimental Agraria
1422,2014,G,7,77,770,770030,Asistencia Gestion Explot,Asistencia a la Gestión de Explotaciones
1423,2014,G,7,77,770,770032,Cese Anticipado,Cese Anticipado
1424,2014,G,7,77,770,770033,Forestación Tierras Agr.,Ayudas a la Forestación de Tierras Agrícolas
1425,2014,G,7,77,770,770034,Incorp.Jóvenes Agricult.,Incorporación de Jóvenes Agricultores
1426,2014,G,7,77,770,770035,Indemnizac Compens.Básica,Indemnización Compensatoria Básica
1427,2014,G,7,77,770,770036,Moderniz.Explotaciones,Modernización de Explotaciones
1428,2014,G,7,77,770,770037,Modernización de Regadíos,Modernización de Regadíos
1429,2014,G,7,77,770,770038,P.E.B.E.A.,Plan Estratégico del Bajo Ebro Aragonés
1430,2014,G,7,77,770,770039,Primas Seguros Agrarios,Primas Seguros Agrarios
1431,2014,G,7,77,770,770040,Programas Leader,Programas Iniciat.Comunitaria Leader
1432,2014,G,7,77,770,770041,P.R.O.D.E.R.,Programas de Diversificación Económica Rural
1433,2014,G,7,77,770,770042,Convenios S.E.P.E.S.,Convenios Soc.Est.Promoc.Y Equipamiento del Suelo
1434,2014,G,7,77,770,770043,Plan Consol.Competit.PYME,Plan  de Consolidación y Competitividad PYME
1435,2014,G,7,77,770,770045,Subv.Inv.Pr.Y Mejor.Comp.,Subv.Inversiones Product.Y Mejora Competitividad
1436,2014,G,7,77,770,770046,Plan Auton.De Gasoductos,Plan Autonómico de Gasoductos
1437,2014,G,7,77,770,770047,Fom.uso ef.energi y renov,Fom uso eficiente de la energia y energías renovab
1438,2014,G,7,77,770,770048,Minería no Energética,Subvenciones a la Minería no Energética
1439,2014,G,7,77,770,770049,Subv. Calidad Comercio,Subv. Calidad Comercio
1440,2014,G,7,77,770,770050,Subv. Innovacion Comercio,Subv. Innovación Comercio
1441,2014,G,7,77,770,770051,Subv.Inver Comercio Empr.,Subv. Inversión Comercio Empresas
1442,2014,G,7,77,770,770052,Invers.Empresas Artesanas,Subv.Inversión Empresas Artesanas
1443,2014,G,7,77,770,770053,Modern.Y Mej.Calid.Tur.,Plan Modernización  y Mejora Calidad Turística
1444,2014,G,7,77,770,770054,Acciones Sdad Información,Acciones Sociedad de la Información
1445,2014,G,7,77,770,770055,Montes Particulares,Subvención Montes Particulares de Privados
1446,2014,G,7,77,770,770056,D 228/2004 Part. M.Natur.,Decreto 228/04.Particulares.Desarrollo Sostenible
1447,2014,G,7,77,770,770057,Progr.Medidas Agroambient,Programa Medidas Agroambientales
1448,2014,G,7,77,770,770058,Subv.daños Fauna,Subvenciones daños Fauna
1449,2014,G,7,77,770,770059,Subv.En Conserv. Especies,Subvenciones en Conservación de Especies
1450,2014,G,7,77,770,770060,Inversiones en Empresas,Fomento Inversiones Ambientales en Empresas
1451,2014,G,7,77,770,770061,Inver. Empresas Ganaderas,Adaptación Sector Ganadero a la Ley 16/2002
1452,2014,G,7,77,770,770062,Inv. en Calidad Ambiental,Inversiones para las Mejoras Mediambientales
1453,2014,G,7,77,770,770064,Cooperat.Y Ss.Ll.Mujeres,Subvención Cooperativas y SS.LL. Mujeres
1454,2014,G,7,77,770,770066,Fom. Cooperativas.,Fomento a Cooperativas con atención a la Comarca
1455,2014,G,7,77,770,770067,Cooperativas y SS.LL.,Subv. de Capital Cooperativas y Socied. Laborales
1456,2014,G,7,77,770,770068,Renov. parque tractores,Renovación parque de tractores
1457,2014,G,7,77,770,770069,Ayudas paliar adv.climát.,Ayudas paliar daños producidos por adv.climáticas
1458,2014,G,7,77,770,770070,Trazab. Sctor Hortofrutíc,Trazabilidad del Sector Hortofrutícola
1459,2014,G,7,77,770,770071,Concentración parcelaria,Concentración parcelaria y ordenación de explotac.
1460,2014,G,7,77,770,770072,Mej Efic.Energ.Maq.Agrico,Mejora Eficiencia Energética en el uso Maquinaria
1461,2014,G,7,77,770,770073,Apoy.Fomento Calidad,Apoy. Fomento  Calidad y Prom.Prod.Agroalim.Artesa
1462,2014,G,7,77,770,770074,Ayudas minimis (gasóleo),Ayudas minimis (gasóleo)
1463,2014,G,7,77,770,770075,Concurs. razas puras,Concursos y subastas de razas puras
1464,2014,G,7,77,770,770076,Reconv. plantac. frutícol,Reconversión de plantaciones frutícolas
1465,2014,G,7,77,770,770077,Subv. Área Inf. P.Nac.Ord,Subv. Área Inf. socioecon. Parque Nacional Ordesa
1466,2014,G,7,77,770,770079,Fto activ. ec. reciclado,Subv. fomento de actividad económica de reciclado
1467,2014,G,7,77,770,770080,Ord. y fmto Sctor Equino,Ordenación y fomento del Sector Equino
1468,2014,G,7,77,770,770081,Fmto. Reduc. Gases Ef.Inv,Fmto. reducción de gases de efecto invernadero
1469,2014,G,7,77,770,770082,Selec Genetic. EET ovino,Selección genética para resistencia EET en ovino
1470,2014,G,7,77,770,770083,Subv. inv. moder.innov.,"Subvenciones inversiones, moder., innov. comercio"
1471,2014,G,7,77,770,770084,LEADER 2007-2013,LEADER 2007-2013 prog. 5311
1472,2014,G,7,77,770,770085,Ayudas gripe aviar,Ayudas avicultura gripe aviar
1473,2014,G,7,77,770,770086,Aydas equip infraest tran,Ayudas equipamientos e infraestructuras del transp
1474,2014,G,7,77,770,770087,Subv. intereses sequía,Subvenciones intereses préstamos sequía
1475,2014,G,7,77,770,770088,Convenio cooperativas,Convenio cooperativas
1476,2014,G,7,77,770,770089,Subv. asesor. explot. agr,Subvenciones asesoramiento explotaciones agrarias
1477,2014,G,7,77,770,770090,Subv. cont. cadav. animal,Subve. contenedores recogida cadáveres animales
