_id,EJERCICIO,GASTO/INGRESO,CAPITULO,ARTICULO,CONCEPTO,SUBCONCEPTO,DESCRIPCION CORTA,DESCRIPCION LARGA
1485,2019,G,4,48,480,480442,Contratación Jóvenes. Garantía Juvenil,Contratación Jóvenes. Garantía Juvenil
1486,2019,G,4,48,480,480443,PROGRAMA PARADOS LARGA DURACIÓN,PROGRAMA PARADOS LARGA DURACIÓN
1487,2019,G,4,48,480,480444,Premios IASS,Premios IASS
1488,2019,G,4,48,480,480445,Subvención COAPEMA,Subvención COAPEMA
1489,2019,G,4,48,480,480446,Fomento del Voluntariado,Fomento del Voluntariado
1490,2019,G,4,48,480,480447,Eventos Deportivos de Interés Regional,Eventos Deportivos de Interés Regional
1491,2019,G,4,48,480,480448,Ayudas a la creación artística,Ayudas a la creación artística
1492,2019,G,4,48,480,480449,Peña Ciclista Edelweis: Quebrantahuesos,Peña Ciclista Edelweis: Quebrantahuesos
1493,2019,G,4,48,480,480450,Renta Social Básica,Renta Social Básica
1494,2019,G,4,48,480,480451,As. libreros Teruel (Feria Libro Teruel),Asociación de libreros de Teruel (Feria Libro Teru
1495,2019,G,4,48,480,480452,As. aragonesa autores del cómic (Ferias del cómic,Asociación aragonesa de autores del cómic (Ferias
1496,2019,G,4,48,480,480453,Ayudas creación artística: Residencias artísticas,Ayudas a la creación artística: Residencias artíst
1497,2019,G,4,48,480,480454,Plan de Mediación,Plan de Mediación
1498,2019,G,4,48,480,480455,Convenio CEOE,Convenio CEOE
1499,2019,G,4,48,480,480456,Convenio Fundación Laboral Construcción,Convenio Fundación Laboral Construcción
1500,2019,G,4,48,480,480457,Plan Vivienda,Plan Vivienda
1501,2019,G,4,48,480,480458,Cuota Centro Nacional de Tecnología Vegetal,Cuota Centro Nacional de Tecnología Vegetal
1502,2019,G,4,48,480,480459,Fund. Desarrollo Socioeconómico del Alto Aragón,Fund. Desarrollo Socioeconómico del Alto Aragón
1503,2019,G,4,48,480,480460,Fom conocimiento Estatuto y Dcho Aragonés,Fomento conocimiento Estatuto y Dcho Aragonés
1504,2019,G,4,48,480,480461,Entidades Deportivas Aragonesas,Entidades Deportivas Aragonesas
1505,2019,G,4,48,480,480462,APROGIP.Asociación promo. gest. integrada plagas,APROGIP.Asociación promo. gest. integrada plagas
1506,2019,G,4,48,480,480463,Subvención CERMI ARAGÓN,Subvención CERMI ARAGÓN
1507,2019,G,4,48,480,480464,Subv. para Plena Inclusión Aragón,Subv. para Plena Inclusión Aragón
1508,2019,G,4,48,480,480465,Subv. CONCEMFE ARAGÓN,Subv. CONCEMFE ARAGÓN
1509,2019,G,4,48,480,480466,Subv. FAAPAS,Subv. FAAPAS
1510,2019,G,4,48,480,480467,Subv. FEAFES ARAGÓN,Subv. FEAFES ARAGÓN
1511,2019,G,4,48,480,480468,ASOCIACION ESPAÑOLA EVALUAC.IMPACTO AMBIENTAL,ASOCIACION ESPAÑOLA EVALUAC.IMPACTO AMBIENTAL
1512,2019,G,4,48,480,480469,Cº. APOYO AL CR DE DOP CEBOLLA FUENTES Y OTRAS,Cº. APOYO AL CR DE DOP CEBOLLA FUENTES Y OTRAS
1513,2019,G,4,48,480,480470,plan retorno,PLAN RETORNO
1514,2019,G,4,48,480,480471,Convenio con CAAE,Convenio con CAAE
1515,2019,G,4,48,480,480472,Complementos PNC,Complementos PNC
1516,2019,G,4,48,480,480473,Participación institucional  UGT,Participación institucional UGT
1517,2019,G,4,48,480,480474,Participación institucional  CCOO,Participación institucional CCOO
1518,2019,G,4,48,480,480475,Participación institucional CEOE,Participación institucional CEOE
1519,2019,G,4,48,480,480476,Participación institucional CEPYME,Participación institucional CEPYME
1520,2019,G,4,48,480,480477,Prevención riesgos laborales UGT,Prevención riesgos laborales UGT
1521,2019,G,4,48,480,480478,Prevención riesgos laborales CCOO,Prevención riesgos laborales CCOO
1522,2019,G,4,48,480,480479,Prevención riesgos laborales CEOE,Prevención riesgos laborales CEOE
1523,2019,G,4,48,480,480480,Prevención riesgos laborales CEPYME,Prevención riesgos laborales CEPYME
1524,2019,G,4,48,480,480481,Subvención materia igualdad UGT,Subvención materia igualdad UGT
1525,2019,G,4,48,480,480482,Subvención materia igualdad CCOO,Subvención materia igualdad CCOO
1526,2019,G,4,48,480,480483,Subvención materia igualdad CEOE,Subvención materia igualdad CEOE
1527,2019,G,4,48,480,480484,Subvención materia igualdad CEPYME,Subvención materia igualdad CEPYME
1528,2019,G,4,48,480,480485,I.A.I. Y RENTA SOCIAL BÁSICA,I.A.I. Y RENTA SOCIAL BÁSICA
1529,2019,G,4,48,480,480486,cuota pefc españa,CUOTA PEFC ESPAÑA
1530,2019,G,4,48,480,480487,conv. cruz roja española en aragon  proteccion civ,CONVENIO CON CRUZ ROJA ESPAÑOLA EN ARAGON EN MATER
1531,2019,G,4,48,480,480488,conv. col. prof. diplom. en trabajo social y asist,CONVENIO CON COLEGIO PROF. DIPLOM. EN TRABAJO SOCI
1532,2019,G,4,48,480,480489,conv. col. prof. de psicologos de aragon  protecci,CONVENIO CON EL COLEGIO PROFESIONAL DE PSICOLOGOS
1533,2019,G,4,48,480,480490,Ayudas seguridad social ciudadores,Ayudas seguridad social ciudadores
1534,2019,G,4,48,480,480491,Actuaciones prevención violencia de género,Actuaciones prevención violencia de género
1535,2019,G,4,48,480,480492,Ayuda a proyectos contra la despoblación serranía,Ayuda a proyectos contra la despoblación serranía
1536,2019,G,4,48,480,480493,Fundación +34,Fundación +34
1537,2019,G,4,48,480,480494,Ayudas a la memoria democrática,Ayudas a la memoria democrática
1538,2019,G,4,48,480,480495,Real Academia de Medicina de Zgz,Real Academia de Medicina de Zgz
1539,2019,G,4,48,480,480496,Programa convenio de ayuda institucional para arag,Programa convenio de ayuda institucional para arag
1540,2019,G,4,48,480,480497,Fundación Ecodes,Fundación Ecodes
1541,2019,G,4,48,480,480498,Formación agroecológica,Formación agroecológica
1542,2019,G,4,48,480,480499,Ayudas a entidades formadas por mujeres,Ayudas a entidades formadas por mujeres
1543,2019,G,4,48,480,480500,Actuaciones relacionadas con la Internacionalizaci,Actuaciones relacionadas con la Internacionalizaci
1544,2019,G,4,48,480,480501,Convenio de Prácticas no laborales U.G.T.,Convenio de Prácticas no laborales U.G.T.
1545,2019,G,4,48,480,480502,Convenio de Prácticas no laborales C.E.P.Y.M.E.,Convenio de Prácticas no laborales C.E.P.Y.M.E.
1546,2019,G,4,48,480,480503,Convenio de Prácticas no laborales C.E.O.E.,Convenio de Prácticas no laborales C.E.O.E.
1547,2019,G,4,48,480,480504,Convenio de Prácticas no laborales C.C.O.O.,Convenio de Prácticas no laborales C.C.O.O.
1548,2019,G,4,48,480,480505,Mejora condiciones laborales dignas,Mejora condiciones laborales dignas
1549,2019,G,4,48,480,480506,Fundación ESDA. Parque Deportivo Ebro,Fundación ESDA. Parque Deportivo Ebro
1550,2019,G,4,48,480,480507,"Becas, premios y ayudas a la investigación - Pers.","Becas, premios y ayudas a la investigación - Pers."
1551,2019,G,4,48,480,480508,Fundación Centro Luis Buñuel de Calanda,Fundación Centro Luis Buñuel de Calanda
1552,2019,G,4,48,480,480509,Progr. Interés general asignación tributaria IRPF,Progr. Interés general asignación tributaria IRPF
1553,2019,G,4,48,480,480510,Federación Aragonesa de Ajedrez,Federación Aragonesa de Ajedrez
1554,2019,G,4,48,480,480511,Federación Aragonesa de Atletismo,Federación Aragonesa de Atletismo
1555,2019,G,4,48,480,480512,Federación Aragonesa de Badminton,Federación Aragonesa de Badminton
1556,2019,G,4,48,480,480513,Federación Aragonesa de Baloncesto,Federación Aragonesa de Baloncesto
1557,2019,G,4,48,480,480514,Federación Aragonesa de Balonmano,Federación Aragonesa de Balonmano
1558,2019,G,4,48,480,480515,Federación Aragonesa de Ciclismo,Federación Aragonesa de Ciclismo
1559,2019,G,4,48,480,480516,Federación Aragonesa de Dptes. Tradicionales,Federación Aragonesa de Dptes. Tradicionales
1560,2019,G,4,48,480,480517,Federación Aragonesa de Esgrima,Federación Aragonesa de Esgrima
1561,2019,G,4,48,480,480518,Federación Aragonesa de Futbol,Federación Aragonesa de Futbol
1562,2019,G,4,48,480,480519,Federación Aragonesa de Gimnasia,Federación Aragonesa de Gimnasia
1563,2019,G,4,48,480,480520,Federación Aragonesa de Golf,Federación Aragonesa de Golf
1564,2019,G,4,48,480,480521,Federación Aragonesa de Hípica,Federación Aragonesa de Hípica
1565,2019,G,4,48,480,480522,Federación Aragonesa de Hockey,Federación Aragonesa de Hockey
1566,2019,G,4,48,480,480523,Federación Aragonesa de Judo,Federación Aragonesa de Judo
1567,2019,G,4,48,480,480524,Federación Aragonesa de Luchas Olímpicas,Federación Aragonesa de Luchas Olímpicas
1568,2019,G,4,48,480,480525,Federación Aragonesa de Natación,Federación Aragonesa de Natación
1569,2019,G,4,48,480,480526,Federación Aragonesa de Orientación,Federación Aragonesa de Orientación
1570,2019,G,4,48,480,480527,Federación Aragonesa de Patinaje,Federación Aragonesa de Patinaje
1571,2019,G,4,48,480,480528,Federación Aragonesa de Rugby,Federación Aragonesa de Rugby
1572,2019,G,4,48,480,480529,Federación Aragonesa de Triatlon,Federación Aragonesa de Triatlon
1573,2019,G,4,48,480,480530,Federación Aragonesa de Voleibol,Federación Aragonesa de Voleibol
1574,2019,G,4,48,480,480531,Federación Aragonesa de Montañismo,Federación Aragonesa de Montañismo
1575,2019,G,4,48,480,480532,Asociación Dachtball Utebo 2,Asociación Dachtball Utebo 2
1576,2019,G,4,48,480,480533,Fundación AQUAGRARIA de Ejea de los Caballeros,Fundación AQUAGRARIA de Ejea de los Caballeros
1577,2019,G,4,48,480,480534,Subv Plan FIJA Agentes Sociales,Subvención Plan FIJA Agentes Sociales
1578,2019,G,4,48,480,480535,Subv. Fundación Santa Mª Albarracín,Subv. Fundación Santa Mª Albarracín
1579,2019,G,4,48,480,480536,Subv U.G.T. Práct. no laborales en acc formativas,Subvención U.G.T. Prácticas no laborales en accion
1580,2019,G,4,48,480,480537,Subv CEPYME. Práct. no laborales en acc formativas,Subvención CEPYME. Prácticas no laborales en accio
1581,2019,G,4,48,480,480538,Subv C.E.O.E . Práct. no laborales en acc formativ,Subvención C.E.O.E . Prácticas no laborales en acc
1582,2019,G,4,48,480,480539,Subv CC.OO. Práct. no laborales en acc formativas.,Subvención CC.OO. Prácticas no laborales en accion
1583,2019,G,4,48,480,480540,Empleo con apoyo,Empleo con apoyo
1584,2019,G,4,48,480,480541,Convenio Colegio de Economistas,Convenio Colegio de Economistas
1585,2019,G,4,48,480,480542,Experiencias piloto integración colectivos,Experiencias piloto integración colectivos
1586,2019,G,4,48,480,480543,Subv U.G.T. Prospección Mdo de Trabajo,Subvención U.G.T. Prospección Mercado de Trabajo
1587,2019,G,4,48,480,480544,Subv CC.OO. Prospección Mdo de Trabajo,Subvención CC.OO. Prospección Mercado de Trabajo
1588,2019,G,4,48,480,480545,Subv CEOE Prospección Mdo de Trabajo,Subvención CEOE Prospección Mercado de Trabajo
1589,2019,G,4,48,480,480546,Subv CEPYME Prospección Mdo de Trabajo,Subvención CEPYME Prospección Mercado de Trabajo
1590,2019,G,4,48,480,480547,Federación Aragonesa de Karate,Federación Aragonesa de Karate
1591,2019,G,4,48,480,480548,Subvención GP POPULAR de las Cortes de Aragón,Subvención GP POPULAR de las Cortes de Aragón
1592,2019,G,4,48,480,480549,Subvención GP SOCIALISTA de las Cortes de Aragón,Subvención GP SOCIALISTA de las Cortes de Aragón
1593,2019,G,4,48,480,480550,Subvención GP PODEMOS ARAGÓN de las Cortes de Arag,Subvención GP PODEMOS ARAGÓN de las Cortes de Arag
1594,2019,G,4,48,480,480551,Subvención GP ARAGONES de las Cortes de Aragón,Subvención GP ARAGONES de las Cortes de Aragón
1595,2019,G,4,48,480,480552,Subvención GP CIUIDADANOS-PARTIDO CIUDADANÍA C.A.,Subvención GP CIUIDADANOS-PARTIDO CIUDADANÍA C.A.
1596,2019,G,4,48,480,480553,Subvención GP MIXTO de las Cortes de Aragón,Subvención GP MIXTO de las Cortes de Aragón
1597,2019,G,4,48,480,480554,Subvención Exparlamentarios de las Cortes de Aragó,Subvención Exparlamentarios de las Cortes de Aragó
1598,2019,G,4,48,480,480555,Fundación Manuel Giménez Abad,Fundación Manuel Giménez Abad
1599,2019,G,4,48,480,480556,Becas de las Cortes de Aragón,Becas de las Cortes de Aragón
1600,2019,G,4,48,480,480557,Escuela de práctica jurídica,Escuela de práctica jurídica
1601,2019,G,4,48,480,480558,Becas del Justicia de Aragón,Becas del Justicia de Aragón
1602,2019,G,4,48,480,480559,Ayudas Organizaciones  Coordinación de Voluntariad,Ayudas Organizaciones  Coordinación de Voluntariad
1603,2019,G,4,48,480,480560,Convenio con la Fundación DIETA MEDITERRÁNEA,Convenio con la Fundación DIETA MEDITERRÁNEA
1604,2019,G,4,48,480,480561,Acciones de sensibilización cambio climático,Acciones de sensibilización cambio climático
1605,2019,G,4,48,480,480562,Fomento economía circular marco GIRA,Fomento economía circular marco GIRA
1606,2019,G,4,48,480,480563,Clubs Deportivos NO de máxima categoría,Clubs Deportivos NO de máxima categoría
1607,2019,G,4,48,480,480564,"F. Centro Ciencias  Benasque ""Pedro Pascual""","F. Centro Ciencias  Benasque ""Pedro Pascual"""
1608,2019,G,4,48,480,480565,F. INA. Promoción de actividades,F. INA. Promoción de actividades
1609,2019,G,4,48,480,480566,Asociación de Ferias de Aragón,Asociación de Ferias de Aragón
1610,2019,G,4,48,480,480567,Asociación Profesional de Artesanos de Aragón,Asociación Profesional de Artesanos de Aragón
1611,2019,G,4,48,480,480568,Asociación ONG CIVES MUNDI,Asociación ONG CIVES MUNDI
1612,2019,G,4,48,480,480569,Subvención internacionalización CEOE,Subvención internacionalización CEOE
1613,2019,G,4,48,480,480570,Subvención internacionalización CEPYME,Subvención internacionalización CEPYME
1614,2019,G,4,48,480,480571,P.  Aragonés Mejora de la Empleabilidad Joven.,Plan Aragonés para la Mejora de la Empleabilidad J
1615,2019,G,4,48,480,480572,Convenio FAMCP. Gastos de Funcionamiento,Convenio FAMCP. Gastos de Funcionamiento
1616,2019,G,4,48,480,480573,Convenio CEOE Teruel actuaciones despoblación,Convenio CEOE Teruel actuaciones despoblación
1617,2019,G,4,48,480,480574,Subvención Plan FIJA CEOE - Aragón,Subvención Plan FIJA CEOE - Aragón
1618,2019,G,4,48,480,480575,Plan lucha desemp. mujer. Formación,Plan de lucha contra el desempleo de la mujer. For
1619,2019,G,4,48,480,480576,Plan lucha desemp. mujer. Inserción,Plan de lucha contra el desempleo de la mujer. Ins
1620,2019,G,4,48,480,480577,Subvención RED Aragonesa Ent.Soc. Inclusión,Subvención RED Aragonesa Ent.Soc. Inclusión
1621,2019,G,4,48,480,480578,Fondo de Cohesión Territorial,Fondo de Cohesión Territorial
1622,2019,G,4,48,480,480579,Subv. Casa Ganaderos de Zaragoza. VIII Centenario,Subv. Casa Ganaderos de Zaragoza. VIII Centenario
1623,2019,G,4,48,480,480580,Becas formación en materia de programas  des.rural,Becas formación en materia de programas des.rural
1624,2019,G,4,48,480,480581,Serv. Orientación y Asist. Jca. Penitenciaria,Serv. Orientación y Asist. Jca. Penitenciaria
1625,2019,G,4,48,480,480582,Subv. a la Confederación de Asociaciones de Vecino,Subv. a la Confederación de Asociaciones de Vecino
1626,2019,G,4,48,480,480583,Plan retorno joven,Plan retorno joven
1627,2019,G,4,48,480,480584,Emancipación juvenil,Emancipación juvenil
1628,2019,G,4,48,480,480585,Prom Productos y Mdos Agroalim de prox y ecológ,Prom Productos y Mdos Agroalim de prox y ecológ
1629,2019,G,4,48,480,480586,As. Hortelano/as y Productores de ZGZ,As. Hortelano/as y Productores de ZGZ
1630,2019,G,4,48,480,480587,Economía Social,Economía Social
1631,2019,G,4,48,480,480588,Becas salario,Becas salario
1632,2019,G,4,48,480,480589,As. Origami ZGZ,As. Origami ZGZ
1633,2019,G,4,48,480,480590,As. Provincial Zaragozana Cultura y Deporte Labora,As. Provincial Zaragozana Cultura y Deporte Labora
1634,2019,G,4,48,480,480591,Ayudas a la integración familiar,Ayudas a la integración familiar
1635,2019,G,4,48,480,480592,Fundación Ernest Lluch,Fundación Ernest Lluch
1636,2019,G,4,48,480,480593,Apoyo a la inserción de empleados mayores de 45 añ,Apoyo a la inserción de empleados mayores de 45 añ
1637,2019,G,4,48,480,480594,Transferencia Life Surfing IHPA,Transferencia Life Surfing IHPA
1638,2019,G,4,48,480,480595,"Convoc. proyectos educativos.""Aragón aula natural""","Convoc. proyectos educativos.""Aragón aula natural"""
1639,2019,G,4,48,480,480596,Becas para la formación en prácticas,Becas para la formación en prácticas
1640,2019,G,4,48,480,480597,Concurso Fotografía. Centenario PNOrdesa,Concurso Fotografía. Centenario PNOrdesa
1641,2019,G,4,48,480,480598,Plan Prevención Riesgos Psicosociales,Plan Prevención Riesgos Psicosociales
1642,2019,G,4,48,480,480599,Ayudas a jóvenes para proyectos coop. internal.,Ayudas a jóvenes para proyectos coop. internal.
1643,2019,G,4,48,480,480600,Ayudas jóvenes participación actividades juveniles,Ayudas jóvenes participación actividades juveniles
1644,2019,G,4,48,480,480601,Subvencion a agentes sociales violencia mujer,Subvencion a agentes sociales violencia mujer
1645,2019,G,4,48,480,480602,Fundación Ecología y Desarrollo.Plataforma Clima,Fundación Ecología y Desarrollo.Plataforma Clima
1646,2019,G,4,48,480,480603,Asoc.Nac.Prod.Porcino.Des y ordenac sector porcino,Asoc.Nac.Prod.Porcino.Des y ordenac sector porcino
1647,2019,G,4,48,480,480604,Prestación gratuidad comedor,Prestación gratuidad comedor
1648,2019,G,4,48,480,480605,Subvención Funcionamiento Federación Casas Aragón,Subvención Funcionamiento Federación Casas Aragón
1649,2019,G,4,48,480,480606,Programa Mujer y Deporte,Programa Mujer y Deporte
1650,2019,G,4,48,480,480607,Plan Igualdad PYMES,Plan Igualdad PYMES
1651,2019,G,4,48,480,480608,Subvención impulso economia social  CEPES Aragón,Subvención impulso economia social  CEPES Aragón
1652,2019,G,4,48,480,480609,Fund.Hidrógeno Promoc.Electromovilidad y comb.alte,Fund.Hidrógeno Promoc.Electromovilidad y comb.alte
1653,2019,G,4,48,480,480610,Fed.Arag. Ajedrez Organiz JuegosEscolares Aragón,Fed.Arag. Ajedrez Organiz JuegosEscolares Aragón
1654,2019,G,4,48,480,480611,Fed.Arag.Atletismo Organiz JuegosEscolares Aragón,Fed.Arag.Atletismo Organiz JuegosEscolares Aragón
1655,2019,G,4,48,480,480612,Fed.Arag.Badminton Organiz.Juegos Escolares Aragón,Fed.Arag.Badminton Organiz.Juegos Escolares Aragón
1656,2019,G,4,48,480,480613,Fed.Arag.Baloncesto Organiz.JuegosEscolares Aragón,Fed.Arag.Baloncesto Organiz.JuegosEscolares Aragón
1657,2019,G,4,48,480,480614,Fed.Arag.Balonmano Organiz.JuegosEscolares Aragón,Fed.Arag.Balonmano Organiz.JuegosEscolares Aragón
1658,2019,G,4,48,480,480615,Fed.Arag. Ciclismo Organiz JuegosEscolares Aragón,Fed.Arag. Ciclismo Organiz JuegosEscolares Aragón
1659,2019,G,4,48,480,480616,Fed.Arag.Dep.Tradic. Organiz JuegosEscolaresAragón,Fed.Arag.Dep.Tradic. Organiz JuegosEscolaresAragón
1660,2019,G,4,48,480,480617,Fed.Arag. Esgrima Organiz Juegos Escolares Aragón,Fed.Arag. Esgrima Organiz Juegos Escolares Aragón
1661,2019,G,4,48,480,480618,Fed.Arag. Fútbol Organiz Juegos Escolares Aragón,Fed.Arag. Fútbol Organiz Juegos Escolares Aragón
1662,2019,G,4,48,480,480619,Fed.Arag.Gimnasia Organiz Juegos Escolares Aragón,Fed.Arag.Gimnasia Organiz Juegos Escolares Aragón
1663,2019,G,4,48,480,480620,Fed.Arag. Golf Organiz Juegos Escolares Aragón,Fed.Arag. Golf Organiz Juegos Escolares Aragón
1664,2019,G,4,48,480,480621,Fed.Arag. Hípica Organiz Juegos Escolares Aragón,Fed.Arag. Hípica Organiz Juegos Escolares Aragón
1665,2019,G,4,48,480,480622,Fed.Arag. Hockey Organiz Juegos Escolares Aragón,Fed.Arag. Hockey Organiz Juegos Escolares Aragón
1666,2019,G,4,48,480,480623,Fed.Arag. Judo Organiz Juegos Escolares Aragón,Fed.Arag. Judo Organiz Juegos Escolares Aragón
1667,2019,G,4,48,480,480624,Fed.Arag.Kickboxing Organiz.JuegosEscolares Aragón,Fed.Arag.Kickboxing Organiz.JuegosEscolares Aragón
1668,2019,G,4,48,480,480625,Fed.Arag.LuchasOlimp Organiz JuegosEscolaresAragón,Fed.Arag.LuchasOlimp Organiz JuegosEscolaresAragón
1669,2019,G,4,48,480,480626,Fed.Arag. Natación Organiz Juegos Escolares Aragón,Fed.Arag. Natación Organiz Juegos Escolares Aragón
1670,2019,G,4,48,480,480627,Fed.Arag.Orientación Organiz JuegosEscolaresAragón,Fed.Arag.Orientación Organiz JuegosEscolaresAragón
1671,2019,G,4,48,480,480628,Fed.Arag.Patinaje Organiz JuegosEscolares Aragón,Fed.Arag.Patinaje Organiz JuegosEscolares Aragón
1672,2019,G,4,48,480,480629,Fed.Arag. Pelota Organiz JuegosEscolares Aragón,Fed.Arag. Pelota Organiz JuegosEscolares Aragón
1673,2019,G,4,48,480,480630,Fed.Arag. Rugby Organiz Juegos Escolares Aragón,Fed.Arag. Rugby Organiz Juegos Escolares Aragón
1674,2019,G,4,48,480,480631,Fed.Arag. Triatlón Organiz JuegosEscolares Aragón,Fed.Arag. Triatlón Organiz JuegosEscolares Aragón
1675,2019,G,4,48,480,480632,Fed.Arag. Voleibol Organiz JuegosEscolares Aragón,Fed.Arag. Voleibol Organiz JuegosEscolares Aragón
1676,2019,G,4,48,480,480633,Fed.Arag.Montañismo Organiz JuegosEscolares Aragón,Fed.Arag.Montañismo Organiz JuegosEscolares Aragón
1677,2019,G,4,48,480,480634,Fed.Arag.Dachtball Organiz JuegosEscolares Aragón,Fed.Arag.Dachtball Organiz JuegosEscolares Aragón
1678,2019,G,4,48,480,480635,Fed.Arag. Kárate Organiz JuegosEscolares Aragón,Fed.Arag. Kárate Organiz JuegosEscolares Aragón
1679,2019,G,4,48,480,480636,As.Pr.Zarag.Cult.Dep.Laboral.Part.Cto.EspañaDepAfi,As.Pr.Zarag.Cult.Dep.Laboral.Part.Cto.EspañaDepAfi
1680,2019,G,4,48,480,480637,Proyectos federativos,Proyectos federativos
1681,2019,G,4,48,480,480638,Conv.Cons.Coleg.Abogad.formac. asist. jurid.gratui,Conv.Cons.Coleg.Abogad.formac. asist. jurid.gratui
1682,2019,G,4,48,480,480639,Conv. Academia Jurisprudencia y Legislación,Conv. Academia Jurisprudencia y Legislación
1683,2019,G,4,48,480,480640,Fund. Aquagraria Promoc. Des.Rural y Agric. soste.,Fund. Aquagraria Promoc. Des.Rural y Agric. soste.
1684,2019,G,4,48,480,480641,Fundación Pro. R.A.E. Cuota miembro asociado,Fundación Pro. R.A.E. Cuota miembro asociado
1685,2019,G,4,48,480,480642,Prestaciones complementarias Víctimas Violencia,Prestaciones complementarias Víctimas Violencia
1686,2019,G,4,48,480,480643,Subv. CCOO programa Preparadas para Empleo,Subvención CCOO programa Preparadas para el Empleo
1687,2019,G,4,48,480,480644,Subv. UGT  programa Preparadas para Empleo,Subvención UGT  programa Preparadas para el Empleo
1688,2019,G,4,48,480,480645,Subv. CEOE programa Preparadas para Empleo,Subvención CEOE programa Preparadas para el Empleo
1689,2019,G,4,48,480,480646,Subv. CEPYME programa Preparadas para Empleo,Subvención CEPYME programa Preparadas para el Empl
1690,2019,G,4,48,480,480647,Convenio ONCE Camino de Santiago,Convenio ONCE Camino de Santiago
1691,2019,G,4,48,480,480648,Convenios para formación Asist. VVG,Convenios para formación Asist. Vict. Violencia G.
1692,2019,G,4,48,480,480649,Fundación Agustín Serrate,Fundación Agustín Serrate
1693,2019,G,4,48,480,480650,Coordinadora Aragonesa del Voluntariado,Coordinadora Aragonesa del Voluntariado
1694,2019,G,4,48,480,480651,Plataforma del Voluntariado de Aragón,Plataforma del Voluntariado de Aragón
1695,2019,G,4,48,480,480652,Apoyo a festivales,Apoyo a festivales
1696,2019,G,4,48,480,480653,Federación Aragonesa Tenis de Mesa. Juegos Escolar,Federación Aragonesa Tenis de Mesa. Juegos Escolar
1697,2019,G,4,48,480,480654,Ayudas a familias monoparentales,Ayudas a familias monoparentales
1698,2019,G,4,48,480,480655,Subvenciones Igualdad de Trato y Diversidad,Subvenciones Igualdad de Trato y Diversidad
1699,2019,G,4,48,480,480656,Subvs Coleg. Profesionales Asesoría Jurídica SAJID,Subvs Coleg. Profesionales Asesoría Jurídica SAJID
1700,2019,G,4,48,480,480657,Subvención CADIS Huesca,Subvención Coord.Asoc.Personas con discapacidad HU
1701,2019,G,4,48,480,480658,Asociación de Directivos y Ejecutivos de Aragón,Asociación de Directivos y Ejecutivos de Aragón
1702,2019,G,4,48,480,480659,Asociación de Jóvenes Empresarios,Asociación de Jóvenes Empresarios
1703,2019,G,4,48,480,480660,CEOE HUESCA,CEOE HUESCA
1704,2019,G,4,48,480,480661,CEOE TERUEL,CEOE TERUEL
1705,2019,G,4,48,480,480662,Convenio entidades sin animo lucro,Convenio entidades sin animo lucro
1706,2019,G,4,48,480,480663,Fundación Desarrollo Comunidad de Albarracín,Fundación Desarrollo Comunidad de Albarracín
1707,2019,G,4,48,480,480664,Apoyo instalación en viveros empresas y P. Tec.,Apoyo instalación en viveros empresas y P. Tec.
1708,2019,G,4,48,480,480665,Innovación y vertebración del territorio,Innovación y vertebración del territorio
1709,2019,G,4,48,480,480666,Convenio Orientación-Inserción PLD - UGT,Convenio Orientación-Inserción PLD - UGT
1710,2019,G,4,48,480,480667,Convenio Orientación-Inserción PLD - CCOO,Convenio Orientación-Inserción PLD - CCOO
1711,2019,G,4,48,480,480668,Convenio Orientación-Inserción PLD - CEPYME,Convenio Orientación-Inserción PLD - CEPYME
1712,2019,G,4,48,480,480669,Convenio Orientación-Inserción PLD - CEOE ARAGON,Convenio Orientación-Inserción PLD - CEOE ARAGON
1713,2019,G,4,48,480,480670,Asociación Cultural Caradria,Asociación Cultural Caradria
1714,2019,G,4,48,480,480671,Transferencia a la Federación de Caza,Transferencia a la Federación de Caza
1715,2019,G,4,48,480,480672,Transf.Fundación Hidrog.Act.Ind y mov.sost.,Transf.Fundación Hidrog.Act.Ind y mov.sost.
1716,2019,G,4,48,480,480673,"Rel. Laborales, seguridad y salud laboral UGT","Rel. Laborales, seguridad y salud laboral UGT"
1717,2019,G,4,48,480,480674,"Rel. Laborales, seguridad y salud laboral CCOO","Rel. Laborales, seguridad y salud laboral CCOO"
1718,2019,G,4,48,480,480675,"Rel. Laborales, seguridad y salud laboral CEOE","Rel. Laborales, seguridad y salud laboral CEOE"
1719,2019,G,4,48,480,480676,"Rel. Laborales, seguridad y salud laboral CEPYME","Rel. Laborales, seguridad y salud laboral CEPYME"
1720,2019,G,4,48,480,480677,Feria Zaragoza Internacionalización certamenes,Feria Zaragoza Internacionalización certamenes
1721,2019,G,4,48,480,480678,Subvención OO.II Sectores maduros (FITCA),Subvención OO.II Sectores maduros (FITCA)
1722,2019,G,4,48,480,480679,Subvención OO.II Sectores maduros (AFCYA),Subvención OO.II Sectores maduros (AFCYA)
1723,2019,G,4,48,480,480680,Federación Comunidades Aragonesas del exterior,Federeación Comunidades Aragonesas del exterior
1724,2019,G,4,48,480,480681,Convenio Fundaci.Parque Científ.Tecnológ. Aula Dei,Convenio Fundaci.Parque Científ.Tecnológ. Aula Dei
1725,2019,G,4,48,480,480682,Subv. GP PODEMOS EQUO ARAGÓN de las Cortes Aragón,Subv. GP PODEMOS EQUO ARAGÓN de las Cortes Aragóni
