_id,Ejercicio,Centro Gestor,Economico,Financiacion,Descripcion,Prevision Inicial,Modificaciones,Prevision Definitiva,D.Rec. Netos,Recaudado Neto
496,2024,51000,380012,33003,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"89,01","89,01"
497,2024,51000,380012,33004,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"377.579,68","324.683,62"
498,2024,51000,380012,33005,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"1.617.044,64","1.378.771,30"
499,2024,51000,380012,39144,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"1.564.395,60","1.556.390,62"
500,2024,51000,380012,91003,Reint. ejerc. cerrados Instituto Aragonés Empleo,"1.000.000,00",,"1.000.000,00","109.237,03","104.383,43"
501,2024,51000,381012,91003,Reint. Ppto. corriente INAEM,,,,"2.280,00","2.280,00"
502,2024,51000,381101,91003,Reintegro Pagos Tesorería General Seguridad Social,,,,"23,69","23,69"
503,2024,51000,396007,91003,Ing.diversos.Rec eventuales.Economía y Empleo,,,,"2.235,80","2.235,80"
504,2024,51000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"250.157,98","250.157,98"
505,2024,51000,398001,91003,Recargo de apremio,"30.000,00",,"30.000,00","19.887,22","19.887,22"
506,2024,51000,398002,91003,Intereses de demora,"20.000,00",,"20.000,00","217.430,90","192.330,34"
507,2024,51000,404099,39071,Otras subv. Empleo y de Servicios Sociales,"101.806,82",,"101.806,82","123.970,08","123.970,08"
508,2024,51000,407099,39008,"Otras subvenciones  Educación, Cultura y Deporte","50.000,00",,"50.000,00",,
509,2024,51000,409007,32433,Next Generation EU MRR,"4.699.641,54",,"4.699.641,54",,
510,2024,51000,409007,32446,Next Generation EU MRR,"6.855.448,01",,"6.855.448,01",,
511,2024,51000,493201,11202,FSE. Programa Operativo 2021-2027,"5.206.675,61",,"5.206.675,61",,
512,2024,51000,520000,91003,Intereses,480,,480,"26.554,56","26.554,56"
513,2024,51000,709007,32433,Next Generation EU MRR,"386.000,00",,"386.000,00",,
514,2024,51000,870000,32433,Remanentes de Tesorería,,"2.237.443,49","2.237.443,49",,
515,2024,51000,870000,32446,Remanentes de Tesorería,,"3.146.905,27","3.146.905,27",,
516,2024,52000,319115,91003,Prestación de servicios en hospitales del SALUD,"15.100.000,00","629.921,26","15.729.921,26","21.556.009,27","18.696.133,54"
517,2024,52000,329001,91003,Tasa 01- Dirección e inspección de obras,,"1.259.326,78","1.259.326,78","1.518.366,04","1.518.366,04"
518,2024,52000,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,,"71.835,09","71.835,09","71.835,09","71.835,09"
519,2024,52000,380100,91003,Reintegros de ejercicios cerrados,,"226.363,72","226.363,72","229.289,69","229.289,69"
520,2024,52000,381100,91003,Reintegros de ejercicio corriente,,"166.926,23","166.926,23","248.235,35","243.588,50"
521,2024,52000,381101,91003,Reintegro Pagos Tesorería General Seguridad Social,,"102.163,34","102.163,34","112.504,34","112.504,34"
522,2024,52000,390002,91003,Ingresos por cursos,,"188.603,09","188.603,09","376.977,19","376.977,19"
523,2024,52000,393005,91003,"Cursos y otros ingresos de Sanidad, BS y Familia",,"25.048,53","25.048,53","137.021,66","137.021,66"
524,2024,52000,396009,91003,"Indemnizaciones, incautaciones, penalidades, etc.",,"2.762.860,90","2.762.860,90","3.012.257,76","3.012.257,76"
525,2024,52000,396100,91003,Ingresos diversos. Recursos eventuales,,"69.540,26","69.540,26","110.821,61","99.379,69"
526,2024,52000,398001,91003,Recargo de apremio,,"704,37","704,37","934,11","934,11"
527,2024,52000,398002,91003,Intereses de demora,,"5.690,46","5.690,46","5.997,00","5.997,00"
528,2024,52000,405001,39015,Fomento de la donación y trasplante de órganos,,"20.906,61","20.906,61","20.906,61","20.906,61"
529,2024,52000,440004,19090,Subv. Agencia Española Medicamentos y Prod. Sanita,,,,"154.994,44","154.994,44"
530,2024,52000,440004,39134,Subv. Agencia Española Medicamentos y Prod. Sanita,,,,"50.000,00","50.000,00"
531,2024,52000,440009,72016,Otras subv. de Empresas Públicas y Entes Públicos,,"1.275.786,34","1.275.786,34","1.275.786,34","1.275.786,34"
532,2024,52000,470009,91003,Otras subvenciones de empresas,,"328.563,47","328.563,47","328.563,47","328.563,47"
533,2024,52000,499099,19090,Otras subvenciones del exterior,,"37.312,21","37.312,21","37.312,21","37.312,21"
534,2024,52000,520000,91003,Intereses,,"267.538,39","267.538,39","341.650,19","341.650,19"
535,2024,52000,553009,91003,Otros cánones,,"1.234.016,61","1.234.016,61","1.718.084,06","1.530.314,89"
536,2024,52000,792204,14210,Prog. Op. FEDER 2021-2027,"4.114.285,72",,"4.114.285,72",,
537,2024,52000,870000,39027,Remanentes de Tesorería,,"9.278.535,57","9.278.535,57",,
538,2024,52000,870000,39088,Remanentes de Tesorería,,"303.577,37","303.577,37",,
539,2024,53000,319100,91003,Prestación de Servicios en Residencias IASS,"12.240.000,00",,"12.240.000,00","10.455.829,03","9.228.486,53"
540,2024,53000,319102,91003,Prest. Servicios Centros Sociales y clubs IASS,"600.000,00",,"600.000,00","462.542,62","432.283,01"
541,2024,53000,319116,91003,Prestación de Servicios en Residencias,"5.360.000,00",,"5.360.000,00","5.690.308,33","5.690.308,33"
542,2024,53000,319200,91003,Prestación Servicios - Copagos,"300.000,00",,"300.000,00","553.989,67","533.345,40"
543,2024,53000,329001,91003,Tasa 01- Dirección e inspección de obras,"90.000,00",,"90.000,00","213.331,06","213.331,06"
544,2024,53000,329002,91003,"Tasa 02- Redac. proyec,confr,tasación obra y proy.",,,,"3.257,24","3.257,24"
545,2024,53000,380010,11202,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"11.349,24","11.349,24"
546,2024,53000,380010,11209,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"2.588,72","2.588,72"
547,2024,53000,380010,32221,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"29.037,41","29.037,41"
548,2024,53000,380010,32435,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"360.374,70","360.374,70"
549,2024,53000,380010,39404,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"1.040,00","1.040,00"
550,2024,53000,380010,91003,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"756.916,98","756.916,98"
551,2024,53000,380011,91003,Reint .Ej .Cerr. IASS_Dep.,,,,"568.058,26","568.058,26"
552,2024,53000,381010,91003,Reint. Ppto. corriente I. A. Servicios Sociales,,,,"162.347,78","162.347,78"
553,2024,53000,381011,91003,Reint. Ej. Cte. IASS_Dep.,,,,"5.523,19","5.523,19"
554,2024,53000,381101,91003,Reintegro Pagos Tesorería General Seguridad Social,,,,"3.741,82","3.741,82"
555,2024,53000,395005,91003,"Multas y sanciones de Sanidad, B. Social y Familia","15.000,00",,"15.000,00","1.803,05","1.803,05"
556,2024,53000,395009,91003,SERVICIOS SOCIALES Y FAMILIA,,,,"3.606,09","3.606,09"
557,2024,53000,395100,91003,Multas y sanciones,,,,"5.223,61","5.223,61"
558,2024,53000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa","75.000,00",,"75.000,00","58.186,38","57.762,42"
559,2024,53000,396009,91003,"Indemnizaciones, incautaciones, penalidades, etc.",,,,"8.511,79","8.511,79"
560,2024,53000,398001,91003,Recargo de apremio,,,,"5.898,44","5.898,44"
561,2024,53000,398002,91003,Intereses de demora,,,,"27.803,02","27.803,02"
562,2024,53000,409007,32435,Next Generation EU MRR,,"1.223.280,62","1.223.280,62",,
563,2024,53000,412001,33004,Escuelas Taller,"20.159,25","226.569,54","246.728,79","272.254,78","272.254,78"
564,2024,53000,493201,11202,FSE. Programa Operativo 2021-2027,"4.685.306,43",,"4.685.306,43",,
565,2024,53000,520000,91003,Intereses,,,,"149.829,36","149.829,36"
566,2024,53000,553010,91003,Canones del IASS,"10.000,00",,"10.000,00","7.578,83","7.578,83"
567,2024,53000,709007,32435,Next Generation EU MRR,,"12.449.075,15","12.449.075,15",,
568,2024,53000,780009,72032,Otras Transferencias De Familias Y Otras Instituc.,,"2.050.000,00","2.050.000,00","2.050.000,00","2.050.000,00"
569,2024,53000,870000,32435,Remanentes de Tesorería,,"7.767.103,25","7.767.103,25",,
570,2024,53000,870000,39404,Remanentes de Tesorería,,"583.820,00","583.820,00",,
571,2024,54000,329001,91003,Tasa 01- Dirección e inspección de obras,,,,"35.607,15","35.607,15"
572,2024,54000,380100,35017,Reintegros de ejercicios cerrados,,,,"219.756,96","219.756,96"
573,2024,54000,380100,39135,Reintegros de ejercicios cerrados,,,,"16.974,07","16.974,07"
574,2024,54000,380100,91003,Reintegros de ejercicios cerrados,,,,"4.072,52","4.072,52"
575,2024,54000,381100,32440,Reintegros de ejercicio corriente,,,,"1.434,98","1.434,98"
576,2024,54000,381100,91003,Reintegros de ejercicio corriente,,,,"116,12","116,12"
577,2024,54000,381101,91003,Reintegro Pagos Tesorería General Seguridad Social,,,,"14.058,77","14.058,77"
578,2024,54000,396009,91003,"Indemnizaciones, incautaciones, penalidades, etc.",,,,"39,33","39,33"
579,2024,54000,409007,32440,Next Generation EU MRR,"329.796,87",,"329.796,87",,
580,2024,54000,520000,91003,Intereses,,,,"2.677,72","2.677,72"
581,2024,54000,709007,32440,Next Generation EU MRR,"1.881.716,01",,"1.881.716,01",,
582,2024,54000,870000,32440,Remanentes de Tesorería,,"789.520,42","789.520,42",,
583,2024,55000,319104,91003,Prestación de servicios por Carnés Juveniles,200,,200,"55,38","55,38"
584,2024,55000,319106,91003,Prestación de servicios en campos de trabajo,,,,"11.440,00","11.440,00"
585,2024,55000,319107,91003,Prestación de servicios en albergues,"140.000,00",,"140.000,00","122.500,55","116.977,42"
586,2024,55000,319108,91003,Prestación de servicios del Carné Joven,"481.150,00",,"481.150,00","421.197,37","404.907,27"
587,2024,55000,319116,91003,Prestación de Servicios en Residencias,"835.563,20",,"835.563,20","721.480,22","720.628,81"
588,2024,55000,380100,91003,Reintegros de ejercicios cerrados,,,,"9.077,30","9.077,30"
589,2024,55000,381015,91003,Reint. Ppto. corriente Instituto Aragonés Juventud,,,,"1.187,86","1.187,86"
590,2024,55000,381100,91003,Reintegros de ejercicio corriente,,,,"2.206,84","2.206,84"
591,2024,55000,398001,91003,Recargo de apremio,,,,"106,75","106,75"
592,2024,55000,520000,91003,Intereses,,,,"3.105,48","3.105,48"
593,2024,55000,553009,91003,Otros cánones,"4.500,00",,"4.500,00","4.794,97","4.794,97"
594,2024,71000,314002,91003,Prestación Servicios AST,"2.839.963,64",,"2.839.963,64","2.747.301,87","11.634,94"
595,2024,71000,314003,91003,Prestación Servicios AST: IP,"760.499,44",,"760.499,44","812.408,25","737.381,85"
596,2024,71000,314004,91003,Prestación Servicios AST: DPH,"236.006,29","99.852,91","335.859,20","365.708,41","345.931,33"
597,2024,71000,380100,91003,Reintegros de ejercicios cerrados,,,,"690,53","690,53"
598,2024,71000,381100,91003,Reintegros de ejercicio corriente,,,,"279,75","279,75"
599,2024,71000,381101,91003,Reintegro Pagos Tesorería General Seguridad Social,,,,"1.699,33","1.699,33"
600,2024,71000,410009,91003,Otr subv. Instituto Aragonés de Servicios Sociales,,"166.751,16","166.751,16","166.751,00","166.751,00"
601,2024,71000,411009,91003,Otras subvenciones del Servicio Aragonés de Salud,,"6.693,00","6.693,00","6.693,00",
602,2024,71000,412009,91003,Otras subvenciones Instituto Aragonés de Empleo,,"775.889,00","775.889,00","678.746,24",
603,2024,71000,440009,91003,Otras subv. de Empresas Públicas y Entes Públicos,,"721.698,37","721.698,37","735.679,62","608.298,15"
604,2024,71000,450008,91003,Aportaciones Departamentos D.G.A.,,"10.280.285,09","10.280.285,09","10.961.583,71","2,5"
605,2024,71000,492202,14210,FEDER. Programa Operativo 2021-2027,"20.917,45",,"20.917,45",,
606,2024,71000,520000,91003,Intereses,,,,"35.687,11","35.687,11"
607,2024,71000,709007,32441,Next Generation EU MRR,"438.147,33",,"438.147,33",,
608,2024,71000,792200,14201,Programa Operativo FEDER 2014-2020,,,,"1.766.105,85","1.766.105,85"
609,2024,71000,792204,14210,Prog. Op. FEDER 2021-2027,"2.761.959,39",,"2.761.959,39",,
610,2024,71000,870000,32441,Remanentes de Tesorería,,"10.006,50","10.006,50",,
611,2024,71000,870000,32442,Remanentes de Tesorería,,"151.988,01","151.988,01",,
612,2024,72000,230000,91003,Impuesto s/contaminación de las aguas,,,,"42.584,99","42.584,99"
613,2024,72000,230000,91072,Impuesto s/contaminación de las aguas,"1.290.000,00",,"1.290.000,00","1.294.210,14","1.097.610,31"
614,2024,72000,230100,91072,IMAR,"63.210.000,00",,"63.210.000,00","65.474.342,67","46.623.572,48"
615,2024,72000,329001,91003,Tasa 01- Dirección e inspección de obras,"292.000,00",,"292.000,00","233.124,47","233.124,47"
616,2024,72000,329003,91003,"Tasa 03- Serv.admvos, redacc. informes,activ. fac.","1.000,00",,"1.000,00",,
617,2024,72000,329049,91003,Tasa 49.- Clasif.aprob. Planes Emerg. P.E.Balsas,"15.000,00",,"15.000,00","5.500,00","5.500,00"
618,2024,72000,330009,91003,Tratamiento fosas sépticas,"200.000,00",,"200.000,00","264.168,04","245.943,12"
619,2024,72000,390004,91003,Cargas Urbanísticas IAA,"3.500.000,00",,"3.500.000,00","1.740.363,50",
620,2024,72000,395100,91003,Multas y sanciones,"100.000,00",,"100.000,00","77.054,17","76.754,17"
621,2024,72000,396100,19003,Ingresos diversos. Recursos eventuales,,,,"11.766,80","11.766,80"
622,2024,72000,396100,32220,Ingresos diversos. Recursos eventuales,,,,"6.766,03","6.766,03"
623,2024,72000,396100,32221,Ingresos diversos. Recursos eventuales,,,,"7.000,00","7.000,00"
624,2024,72000,396100,32436,Ingresos diversos. Recursos eventuales,,,,"147.079,92","147.079,92"
625,2024,72000,396100,91003,Ingresos diversos. Recursos eventuales,"150.000,00",,"150.000,00","119.815,74","119.815,74"
626,2024,72000,396100,91220,Ingresos diversos. Recursos eventuales,,,,"6.766,04","6.766,04"
627,2024,72000,396100,91221,Ingresos diversos. Recursos eventuales,,,,"7.000,00","7.000,00"
628,2024,72000,397000,91072,Sanciones Tributarias,,,,"2.150,00","2.150,00"
629,2024,72000,398001,91003,Recargo de apremio,"900.000,00",,"900.000,00","2.543.950,04","2.543.950,04"
630,2024,72000,398002,91003,Intereses de demora,"32.000,00",,"32.000,00","74.768,88","74.768,88"
631,2024,72000,409007,32436,Next Generation EU MRR,"40.963,04",,"40.963,04",,
632,2024,72000,520000,91003,Intereses,"425,62",,"425,62","16.093,52","16.093,52"
633,2024,72000,709007,32436,Next Generation EU MRR,"7.000.312,51",,"7.000.312,51",,
634,2024,72000,821001,91003,Reintegros préstamos convenios con EE Locales,"4.590,07",,"4.590,07","4.590,07","4.590,07"
635,2024,73000,329020,91003,"Tasa 20-Aut, Insp y actu. cen y est. farmaceúticos","10.000,00",,"10.000,00","5.280,51","5.280,51"
636,2024,73000,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,"2.000,00",,"2.000,00","933,66","933,66"
637,2024,73000,329035,91003,Tasa 35- Tasa eval. ensayos clínicos y p. sanitari,"20.000,00",,"20.000,00","18.755,30","18.755,30"
638,2024,73000,330010,91003,Servicios Investigación Biomédica,"850.000,00",,"850.000,00","629.171,66","562.648,06"
639,2024,73000,380100,91003,Reintegros de ejercicios cerrados,,,,450,450
640,2024,73000,381100,91003,Reintegros de ejercicio corriente,,,,"63.225,71","63.225,71"
641,2024,73000,393005,91003,"Cursos y otros ingresos de Sanidad, BS y Familia","120.000,00",,"120.000,00","55.773,50","55.773,50"
642,2024,73000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa","3.000,00",,"3.000,00","38.178,93","15.178,93"
643,2024,73000,405099,39053,Otras subvenciones en materia de Salud y Consumo,"1.500.000,00","689.393,78","2.189.393,78","2.265.229,77","1.845.646,69"
644,2024,73000,411009,55002,Otras subvenciones del Servicio Aragonés de Salud,"650.000,00",,"650.000,00","650.000,00","650.000,00"
645,2024,73000,440002,91003,Transferencia de la Universidad de Zaragoza,"165.500,00",,"165.500,00",,
646,2024,73000,440003,91003,Transf. Inst. Investigación Sanitaria de Aragón,"100.000,00",,"100.000,00",,
647,2024,73000,450000,32444,Transferencias de la Comunidad Autónoma de Aragón,,"73.516,00","73.516,00","73.516,00","73.516,00"
648,2024,73000,450008,55007,Aportaciones Departamentos D.G.A.,,"41.900,00","41.900,00","41.900,00",
649,2024,73000,470009,72009,Otras subvenciones de empresas,"600.000,00",,"600.000,00","48.233,01","36.948,88"
650,2024,73000,499099,19090,Otras subvenciones del exterior,"1.000.000,00",,"1.000.000,00","757.341,62","743.836,22"
651,2024,73000,520000,91003,Intereses,,,,"11.810,62","11.810,62"
652,2024,73000,709009,39053,Otras subvenciones de capital,"50.000,00",,"50.000,00",,
653,2024,73000,750000,32444,Transferencias de la Comunidad Autónoma de Aragón,,"77.000,00","77.000,00","77.000,00","77.000,00"
654,2024,73000,750008,55007,Aportaciones Departamentos D.G.A.,,"2.100,00","2.100,00","2.100,00",
655,2024,73000,770010,72009,proyectos producción y transferencia conocimiento,"50.000,00",,"50.000,00",,
656,2024,73000,799000,19090,Otras subvenciones del exterior,"2.000.000,00",,"2.000.000,00","381.238,87","381.238,87"
657,2024,74000,319319,72012,Prestación de Servicios en laboratorios,"50.000,00",,"50.000,00","83.166,66","64.853,55"
658,2024,74000,319320,72012,Prestación servicios investigación agroalimentaria,"500.000,00","208.571,20","708.571,20","692.290,41","658.459,34"
659,2024,74000,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,,,,"6.943,64","6.943,64"
660,2024,74000,380100,91003,Reintegros de ejercicios cerrados,,,,"6.397,49","6.397,49"
661,2024,74000,381100,91003,Reintegros de ejercicio corriente,"50.000,00",,"50.000,00","20.450,35","20.450,35"
662,2024,74000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"2.927,31","2.927,31"
663,2024,74000,450008,91003,Aportaciones Departamentos D.G.A.,"180.000,00",,"180.000,00","7.470,35","7.470,35"
664,2024,74000,520000,91003,Intereses,,,,"5.772,83","5.772,83"
665,2024,74000,552000,72012,De investigación agraria,"1.127.156,09",,"1.127.156,09","1.163.513,13","1.163.344,86"
666,2024,74000,552005,91003,Aprovechamientos de fincas agrícolas,"305.332,25",,"305.332,25","268.264,11","152.378,64"
667,2024,74000,707003,39037,Plan Nacional de Investigación,"2.200.000,00","171.500,00","2.371.500,00","2.405.234,91","2.405.234,91"
668,2024,74000,709007,32444,Next Generation EU MRR,"1.480.000,00",,"1.480.000,00","30.500,00","30.500,00"
669,2024,74000,712009,55007,Otras subvenciones Instituto Aragonés de Empleo,,,,"52.629,00","52.629,00"
670,2024,74000,750008,55007,Aportaciones Departamentos D.G.A.,"496.904,30",,"496.904,30","480.831,56","165.415,90"
671,2024,74000,760009,51002,Otras subvenciones de Diputaciones Provinciales,,"20.000,00","20.000,00","19.925,18",
672,2024,74000,760009,51007,Otras subvenciones de Diputaciones Provinciales,"55.000,00",,"55.000,00","55.000,00",
673,2024,74000,760009,51008,Otras subvenciones de Diputaciones Provinciales,,"150.000,00","150.000,00","150.000,00","150.000,00"
674,2024,74000,799000,19090,Otras subvenciones del exterior,"461.656,95","400.846,85","862.503,80","869.022,60","804.994,62"
675,2024,74000,870000,32222,Remanentes de Tesorería,,"113.000,00","113.000,00",,
676,2024,74000,870000,91222,Remanentes de Tesorería,,"113.000,00","113.000,00",,
677,2024,75000,329016,91003,Tasa 16-Expedición licencias caza y pesca,"2.050.000,00",,"2.050.000,00","1.807.226,99","1.807.226,99"
678,2024,75000,329017,91003,"Tasa 17-S. facul. montes, forestales y v. pecuaria","150.000,00",,"150.000,00","181.176,01","181.176,01"
679,2024,75000,329026,91003,Tasa 26-Tasa servicios gestión de los cotos,"900.000,00",,"900.000,00","949.298,02","949.298,02"
680,2024,75000,329028,91003,Tasa 28-Tasa ser.adm. protección del medio ambient,"1.140.000,00",,"1.140.000,00","1.635.446,97","1.635.446,97"
681,2024,75000,329029,91003,Tasa 29-Tasa S.Adm. conservación biodiversidad,"30.000,00",,"30.000,00","3.866,12","3.866,12"
682,2024,75000,329034,91003,Tasa 34-S. admtivos. calificación ambien act. clas,"320.000,00",,"320.000,00","119.070,00","119.070,00"
683,2024,75000,381101,91003,Reintegro Pagos Tesorería General Seguridad Social,,,,"169,48","169,48"
684,2024,75000,520000,91003,Intereses,,,,"6.030,16","6.030,16"
685,2024,76000,330014,91003,Ingresos de BST,"11.366.180,11",,"11.366.180,11","11.350.723,21","1.796.720,63"
686,2024,76000,381100,91003,Reintegros de ejercicio corriente,,,,"1.082,41","1.082,41"
687,2024,76000,396010,91003,Ingresos diversos Bco Sangre y Tejidos de Aragón,,,,"8.088,33","5.279,13"
688,2024,76000,405006,39149,Políticas de cohesión y estrategias de salud,,"55.992,28","55.992,28","55.992,28",0
689,2024,76000,520000,91003,Intereses,,,,"3.336,87","3.336,87"
690,2024,76000,610000,91003,Venta de inversiones reales- Varios,,,,"1.500,00","1.500,00"
691,2024,76000,709009,39149,Otras subvenciones de capital,,"74.490,16","74.490,16","74.490,16","74.490,16"
692,2024,77000,319323,91003,Prestación Servicios o Actividades Propias ACPUA,"20.000,00",,"20.000,00","16.815,00","16.815,00"
693,2024,77000,381100,91003,Reintegros de ejercicio corriente,,,,"271,56","271,56"
694,2024,77000,520000,91003,Intereses,,,,"837,82","837,82"
695,2024,78000,390002,91003,Ingresos por cursos,"20.400,00",,"20.400,00","5.320,00","5.320,00"
696,2024,78000,396009,91003,"Indemnizaciones, incautaciones, penalidades, etc.",,,,"347,62","347,62"
697,2024,78000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"953,4","953,4"
698,2024,78000,398002,91003,Intereses de demora,,,,"208,34","208,34"
699,2024,78000,409007,32442,Next Generation EU MRR,"1.034.247,00","-685.408,59","348.838,41",0,0
700,2024,78000,409007,32450,Next Generation EU MRR,"636.649,39","-636.649,39",0,,
701,2024,78000,409007,32451,Next Generation EU MRR,"2.350.000,00",,"2.350.000,00",,
702,2024,78000,409007,39403,Next Generation EU MRR,"58.205,71","-45.558,05","12.647,66",,
703,2024,78000,409007,39405,Next Generation EU MRR,"32.642,05",,"32.642,05",,
704,2024,78000,422000,91003,Formación Profesional para el Empleo,,,,"896,5","782,1"
705,2024,78000,492202,14210,FEDER. Programa Operativo 2021-2027,"142.721,04",,"142.721,04",,
706,2024,78000,493201,11202,FSE. Programa Operativo 2021-2027,"503.556,39","-57.554,97","446.001,42",,
707,2024,78000,499001,19015,Transición Justa,,"636.649,39","636.649,39",,
708,2024,78000,499099,14213,Otras subvenciones del exterior,"13.440,00",,"13.440,00","6.099,58","6.099,58"
709,2024,78000,499099,19012,Otras subvenciones del exterior,"72.372,00",,"72.372,00",,
710,2024,78000,499099,19090,Otras subvenciones del exterior,,,,"52.981,16","52.981,16"
711,2024,78000,511000,91003,Intereses de Préstamos Concedidos,"61.309,73",,"61.309,73","155.962,03","77.628,37"
712,2024,78000,511005,91003,Intereses Prést. concedidos EE. Grupo Multig. y As,,,,"439,3","439,3"
713,2024,78000,520000,91003,Intereses,,,,"20.194,54","13.287,87"
714,2024,78000,540001,91003,Renta de Inmuebles,"1.254.801,41",,"1.254.801,41","1.141.808,25","952.128,28"
715,2024,78000,709007,32442,Next Generation EU MRR,"633.750,00",,"633.750,00",0,0
716,2024,78000,709007,32450,Next Generation EU MRR,"34.000.000,00","-34.000.000,00",0,,
717,2024,78000,709007,32451,Next Generation EU MRR,"300.000,00",,"300.000,00",,
718,2024,78000,780009,91003,Otras Transferencias De Familias Y Otras Instituc.,,,,"19.055,91","19.055,91"
719,2024,78000,792204,14210,Prog. Op. FEDER 2021-2027,"3.568.026,00","-3.568.026,00",0,,
720,2024,78000,793101,11202,F.S.E. Programa Operativo 2021 - 2027,"7.157,67","-1.775,48","5.382,19",,
721,2024,78000,799000,14213,Otras subvenciones del exterior,"39.507,16",,"39.507,16","18.298,74","18.298,74"
722,2024,78000,820000,91003,Reintegros varios de préstamos a corto plazo,"492.818,69",,"492.818,69","1.236.666,67","336.666,67"
723,2024,78000,820016,91003,Reintegro Préstamos C.P. EE.Grupo Multigru. y Asoc,,,,"38.215,28","38.215,28"
724,2024,78000,821000,91003,Reintegros varios de préstamos a largo plazo,,,,450,450
725,2024,78000,870000,39405,Remanentes de Tesorería,,"10.713,10","10.713,10",,
