_id,Ejercicio,Centro Gestor,Economico,Financiacion,Descripcion,Prevision Inicial,Modificaciones,Prevision Definitiva,D.Rec. Netos,Recaudado Neto
559,2022,55000,319108,91003,Prestación de servicios del Carné Joven,"330033,5",,"330033,5","452125,16","435460,34"
560,2022,55000,319116,91003,Prestación de Servicios en Residencias,"773246,8",,"773246,8","633062,24","631864,26"
561,2022,55000,329001,91003,Tasa 01- Dirección e inspección de obras,,,,"2041,66","2041,66"
562,2022,55000,381100,91003,Reintegros de ejercicio corriente,,,,"-5452,61","-5452,61"
563,2022,55000,381101,91003,Reintegro Pagos Tesorería General Seguridad Social,,,,"145,8","145,8"
564,2022,55000,412009,39403,Otras subvenciones Instituto Aragonés de Empleo,,"149841,48","149841,48","149841,48","149841,48"
565,2022,55000,553009,91003,Otros cánones,3000,,3000,"4327,59","4327,59"
566,2022,71000,314002,91003,Prestación Servicios AST,,"2647129,75","2647129,75","2651259,74","10930,95"
567,2022,71000,314003,91003,Prestación Servicios AST: IP,,"705336,55","705336,55",754468,"593938,47"
568,2022,71000,314004,91003,Prestación Servicios AST: DPH,,"241881,39","241881,39","253434,01","235746,06"
569,2022,71000,381100,91003,Reintegros de ejercicio corriente,,,,"785,94","785,94"
570,2022,71000,411009,91003,Otras subvenciones del Servicio Aragonés de Salud,,"83288,21","83288,21",97438,"14538,57"
571,2022,71000,412009,39403,Otras subvenciones Instituto Aragonés de Empleo,,"96326,64","96326,64","96326,64","96326,64"
572,2022,71000,412009,91003,Otras subvenciones Instituto Aragonés de Empleo,,"517541,2","517541,2","488853,52",
573,2022,71000,440009,91003,Otras subv. de Empresas Públicas y Entes Públicos,,"88329,82","88329,82","115205,93","32453,67"
574,2022,71000,450008,91003,Aportaciones Departamentos D.G.A.,,"8346207,75","8346207,75","7462293,86","1196460,14"
575,2022,71000,792200,14201,Programa Operativo FEDER 2014-2020,2100000,,2100000,"3815611,09","3815611,09"
576,2022,71000,870000,32442,Remanentes de Tesorería,,4215000,4215000,,
577,2022,72000,230000,91003,Impuesto s/contaminación de las aguas,69100000,,69100000,"18031347,96","16282085,81"
578,2022,72000,230000,91072,Impuesto s/contaminación de las aguas,,,,"33419072,65","25917178,97"
579,2022,72000,230100,91072,IMAR,,,,"17369106,9","4207012,29"
580,2022,72000,329001,91003,Tasa 01- Dirección e inspección de obras,200000,,200000,"292727,1","292727,1"
581,2022,72000,329003,91003,"Tasa 03- Serv.admvos, redacc. informes,activ. fac.",1500,,1500,,
582,2022,72000,329049,91003,Tasa 49.- Clasif.aprob. Planes Emerg. P.E.Balsas,75000,,75000,2000,2000
583,2022,72000,330009,91003,Tratamiento fosas sépticas,190000,,190000,"202522,21","183221,16"
584,2022,72000,380100,91003,Reintegros de ejercicios cerrados,,,,"16619,65","16619,65"
585,2022,72000,390004,91003,Cargas Urbanísticas IAA,1500000,,1500000,"1450103,57",59400
586,2022,72000,395100,91003,Multas y sanciones,65000,,65000,"115503,67","115503,67"
587,2022,72000,396100,91003,Ingresos diversos. Recursos eventuales,245000,,245000,"151497,5","148696,02"
588,2022,72000,398001,91003,Recargo de apremio,400000,,400000,"970972,47","970972,47"
589,2022,72000,398002,91003,Intereses de demora,15000,,15000,"32794,57","32794,57"
590,2022,72000,520000,91003,Intereses,1124,,1124,"1123,92","1123,92"
591,2022,72000,610000,91003,Venta de inversiones reales- Varios,,,,1,1
592,2022,72000,821001,91003,Reintegros préstamos convenios con EE Locales,11466,,11466,"23642,73","23642,73"
593,2022,72000,870000,32436,Remanentes de Tesorería,,8391321,8391321,,
594,2022,73000,329020,91003,"Tasa 20-Aut, Insp y actu. cen y est. farmaceúticos",5000,,5000,"7382,89","7382,89"
595,2022,73000,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,,,,"1453,7","1453,7"
596,2022,73000,329035,91003,Tasa 35- Tasa eval. ensayos clínicos y p. sanitari,15000,,15000,"16264,82","16264,82"
597,2022,73000,330010,91003,Servicios Investigación Biomédica,811000,,811000,"422679,46","314343,82"
598,2022,73000,380100,91003,Reintegros de ejercicios cerrados,,,,"10944,1","10944,1"
599,2022,73000,381100,91003,Reintegros de ejercicio corriente,,,,"35,09","35,09"
600,2022,73000,393005,91003,"Cursos y otros ingresos de Sanidad, BS y Familia",120000,,120000,"60474,89","60474,89"
601,2022,73000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa",3000,,3000,"1904,8","1904,8"
602,2022,73000,405099,39053,Otras subvenciones en materia de Salud y Consumo,"1090752,3","289363,68","1380115,98","1379163,77","455163,77"
603,2022,73000,411009,55002,Otras subvenciones del Servicio Aragonés de Salud,464000,,464000,464000,"250427,47"
604,2022,73000,440002,91003,Transferencia de la Universidad de Zaragoza,165500,,165500,160000,160000
605,2022,73000,440003,91003,Transf. Inst. Investigación Sanitaria de Aragón,100000,,100000,"217645,45","217645,45"
606,2022,73000,450008,55007,Aportaciones Departamentos D.G.A.,,145072,145072,145072,
607,2022,73000,470009,72009,Otras subvenciones de empresas,"1000836,23",,"1000836,23","80333,46","75204,06"
608,2022,73000,499099,19090,Otras subvenciones del exterior,"557200,01","44717,06","601917,07","663828,18","628082,02"
609,2022,73000,709009,39053,Otras subvenciones de capital,"50514,7","790428,43","840943,13","840943,13","840943,13"
610,2022,73000,711009,55002,Otras subvenciones del Servicio Aragonés de Salud,186000,,186000,186000,"160091,57"
611,2022,73000,750008,55007,Aportaciones Departamentos D.G.A.,,5000,5000,5000,
612,2022,73000,770010,72009,proyectos producción y transferencia conocimiento,"133137,25",,"133137,25",,
613,2022,73000,799000,19090,Otras subvenciones del exterior,"61911,11",,"61911,11",,
614,2022,73000,870000,32439,Remanentes de Tesorería,,"108663,97","108663,97",,
615,2022,74000,319319,72012,Prestación de Servicios en laboratorios,50000,,50000,"78722,03","54045,56"
616,2022,74000,319320,39037,Prestación servicios investigación agroalimentaria,,,,"227521,49","227521,49"
617,2022,74000,319320,72012,Prestación servicios investigación agroalimentaria,700000,,700000,"543783,73","488472,73"
618,2022,74000,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,,,,"7337,7","7337,7"
619,2022,74000,380100,91003,Reintegros de ejercicios cerrados,,,,"9269,86","9269,86"
620,2022,74000,381100,91003,Reintegros de ejercicio corriente,50000,,50000,"20813,15","20813,15"
621,2022,74000,450008,91003,Aportaciones Departamentos D.G.A.,120000,,120000,"200669,31","200669,31"
622,2022,74000,552000,72012,De investigación agraria,"927156,09","290059,23","1217215,32","1348618,82","1348618,82"
623,2022,74000,552005,91003,Aprovechamientos de fincas agrícolas,150000,,150000,"58963,24","34851,43"
624,2022,74000,707003,39037,Plan Nacional de Investigación,2200000,,2200000,"1937135,2","1844192,58"
625,2022,74000,712009,55007,Otras subvenciones Instituto Aragonés de Empleo,,"160890,57","160890,57","246514,41","246514,41"
626,2022,74000,750008,55007,Aportaciones Departamentos D.G.A.,"596904,3","22467,25","619371,55","534033,81","205983,32"
627,2022,74000,760009,51007,Otras subvenciones de Diputaciones Provinciales,155000,,155000,55000,55000
628,2022,74000,799000,19090,Otras subvenciones del exterior,"361656,95",54714,"416370,95","417447,15","312805,03"
629,2022,75000,329016,91003,Tasa 16-Expedición licencias caza y pesca,1970000,,1970000,"2415789,51","2415789,51"
630,2022,75000,329017,91003,"Tasa 17-S. facul. montes, forestales y v. pecuaria",100000,,100000,,
631,2022,75000,329026,91003,Tasa 26-Tasa servicios gestión de los cotos,900000,,900000,"559430,42","559430,42"
632,2022,75000,329028,91003,Tasa 28-Tasa ser.adm. protección del medio ambient,925000,,925000,"919426,34","919426,34"
633,2022,75000,329029,91003,Tasa 29-Tasa S.Adm. conservación biodiversidad,29000,,29000,,
634,2022,75000,329034,91003,Tasa 34-S. admtivos. calificación ambien act. clas,280000,,280000,,
635,2022,76000,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,,,,"3491,54","3491,54"
636,2022,76000,330014,91003,Ingresos de BST,"11052429,58",,"11052429,58","11062451,5","1056235,6"
637,2022,76000,396010,91003,Ingresos diversos Bco Sangre y Tejidos de Aragón,15000,,15000,7610,110
638,2022,77000,319323,91003,Prestación Servicios o Actividades Propias ACPUA,20000,,20000,500,0
639,2022,78000,380100,32218,Reintegros de ejercicios cerrados,,,,"-264942,49","-264942,49"
640,2022,78000,380100,32219,Reintegros de ejercicios cerrados,,,,"2854,6","2854,6"
641,2022,78000,380100,91218,Reintegros de ejercicios cerrados,,,,"-264942,79","-264942,79"
642,2022,78000,380100,91219,Reintegros de ejercicios cerrados,,,,"2854,6","2854,6"
643,2022,78000,390002,91003,Ingresos por cursos,15000,,15000,20580,20110
644,2022,78000,396009,91003,"Indemnizaciones, incautaciones, penalidades, etc.",,,,"1203,41","1203,41"
645,2022,78000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"3,64","3,64"
646,2022,78000,398002,91003,Intereses de demora,,,,"-19393,97","-22243,53"
647,2022,78000,409007,39405,Next Generation EU MRR,,"198653,04","198653,04","198653,04","198653,04"
648,2022,78000,422000,91003,Formación Profesional para el Empleo,,,,"1172,5","1172,5"
649,2022,78000,499099,14104,Otras subvenciones del exterior,"106972,86",,"106972,86","154916,68","154916,68"
650,2022,78000,499099,19090,Otras subvenciones del exterior,"30887,5",,"30887,5","1009,38","1009,38"
651,2022,78000,511000,91003,Intereses de Préstamos Concedidos,"19189,45",,"19189,45","85848,22","68898,6"
652,2022,78000,511005,91003,Intereses Prést. concedidos EE. Grupo Multig. y As,,,,"19612,28","12302,1"
653,2022,78000,540001,91003,Renta de Inmuebles,"751674,21",,"751674,21","1185621,62","881557,95"
654,2022,78000,600000,91003,Venta de terrenos,,,,"129628,92","129628,92"
655,2022,78000,820000,91003,Reintegros varios de préstamos a corto plazo,"143097,21",,"143097,21","196666,67","63333,33"
656,2022,78000,820016,91003,Reintegro Préstamos C.P. EE.Grupo Multigru. y Asoc,,,,"76430,54","57322,91"
657,2022,78000,821000,91003,Reintegros varios de préstamos a largo plazo,,,,600,600
658,2022,78000,870000,32219,Remanentes de Tesorería,,"1398693,26","1398693,26",,
659,2022,78000,870000,91219,Remanentes de Tesorería,,"1398693,25","1398693,25",,
660,2022,78010,390002,91003,Ingresos por cursos,,,,-60,-60
