_id,Ejercicio,Centro Gestor,Economico,Financiacion,Descripcion,Prevision Inicial,Modificaciones,Prevision Definitiva,D.Rec. Netos,Recaudado Neto
495,2020,75000,329016,91003,Tasa 16-Expedición licencias caza y pesca,"1.970.000,00",,"1.970.000,00","1.731.153,89","1.731.153,89"
496,2020,75000,329017,91003,"Tasa 17-S. facul. montes, forestales y v. pecuaria","100.000,00",,"100.000,00","128.320,06","128.320,06"
497,2020,75000,329026,91003,Tasa 26-Tasa servicios gestión de los cotos,"900.000,00",,"900.000,00","930.258,25","930.258,25"
498,2020,75000,329028,91003,Tasa 28-Tasa ser.adm. protección del medio ambient,"625.000,00",,"625.000,00","1.032.978,35","1.032.978,35"
499,2020,75000,329029,91003,Tasa 29-Tasa S.Adm. conservación biodiversidad,"29.000,00",,"29.000,00","10.456,99","10.456,99"
500,2020,75000,329034,91003,Tasa 34-S. admtivos. calificación ambien act. clas,"280.000,00",,"280.000,00","123.623,63","123.623,63"
501,2020,75000,380100,91003,Reintegros de ejercicios cerrados,,,,"13.117,31","13.117,31"
502,2020,76000,330014,91003,Ingresos de BST,"9.743.427,00","453.957,22","10.197.384,22","10.243.091,50","706.605,33"
503,2020,76000,381100,91003,Reintegros de ejercicio corriente,,,,"876,15","876,15"
504,2020,76000,396010,91003,Ingresos diversos Bco Sangre y Tejidos de Aragón,"50.000,00",,"50.000,00","8.000,00","8.000,00"
505,2020,77000,319323,91003,Prestación Servicios o Actividades Propias ACPUA,"20.000,00",,"20.000,00","5.335,72","5.335,72"
506,2020,78000,380100,32218,Reintegros de ejercicios cerrados,,,,"98.533,87","98.533,87"
507,2020,78000,380100,91003,Reintegros de ejercicios cerrados,,,,127,127
508,2020,78000,380100,91218,Reintegros de ejercicios cerrados,,,,"98.533,86","98.533,86"
509,2020,78000,390002,91003,Ingresos por cursos,"20.000,00",,"20.000,00",,
510,2020,78000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"1.092,77","1.092,77"
511,2020,78000,398002,91003,Intereses de demora,,,,"337,5","337,5"
512,2020,78000,422000,91003,Formación Profesional para el Empleo,,,,"1.394,48",144
513,2020,78000,492200,14104,Programa Operativo FEDER 2014-2020,"348.059,91",,"348.059,91","166.260,64","166.260,64"
514,2020,78000,499099,19090,Otras subvenciones del exterior,"55.775,22",,"55.775,22",,
515,2020,78000,511000,91003,Intereses de Préstamos Concedidos,"18.000,00",,"18.000,00","26.328,56","24.275,06"
516,2020,78000,520000,91003,Intereses,500,,500,,
517,2020,78000,540001,91003,Renta de Inmuebles,"1.227.569,64",,"1.227.569,64","544.310,19","152.834,91"
518,2020,78000,600000,91003,Venta de terrenos,"90.000,00",,"90.000,00",,
519,2020,78000,820000,91003,Reintegros varios de préstamos a corto plazo,"414.077,78",,"414.077,78","408.638,09","408.638,09"
520,2020,78000,831000,91003,"Devolución de fianzas, varios","32.324,34",,"32.324,34",0,0
521,2020,78000,870000,32200,Remanentes de Tesorería,,"2.500.000,00","2.500.000,00",,
522,2020,78000,870000,32218,Remanentes de Tesorería,,"6.254.126,81","6.254.126,81",,
523,2020,78000,870000,91003,Remanentes de Tesorería,,"2.500.000,00","2.500.000,00",,
524,2020,78000,870000,91218,Remanentes de Tesorería,,"6.254.126,81","6.254.126,81",,
525,2020,78010,390002,91003,Ingresos por cursos,,,,"1.110,00","1.110,00"
526,2020,78010,540001,91003,Renta de Inmuebles,,,,"707.569,96","255.947,08"
527,2020,78010,600000,91003,Venta de terrenos,,,,"1.598,82","1.598,82"
