_id,Ejercicio,Centro Gestor,Economico,Financiacion,Descripcion,Prevision Inicial,Modificaciones,Prevision Definitiva,D.Rec. Netos,Recaudado Neto
514,2015,73000,380000,91003,Reintegros ej.cerrados de Presidencia y Justicia,,,,"8.359,40","8.359,40"
515,2015,73000,381100,39020,Reintegros de ejercicio corriente,,,,"204,15","204,15"
516,2015,73000,381100,91003,Reintegros de ejercicio corriente,,,,"1.928,32","1.928,32"
517,2015,73000,393005,91003,"Cursos y otros ingresos de Sanidad, BS y Familia","54.375,00",,"54.375,00","150.660,94","150.660,94"
518,2015,73000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa",,,,"5.358,34","4.122,81"
519,2015,73000,405006,39053,Políticas de cohesión y estrategias de salud,,,,"753.282,80","753.282,80"
520,2015,73000,405099,39020,Otras subvenciones en materia de Salud y Consumo,"1.791.086,34",,"1.791.086,34","1.158.285,07","1.158.285,07"
521,2015,73000,405099,39053,Otras subvenciones en materia de Salud y Consumo,"1.017.912,17",,"1.017.912,17",,
522,2015,73000,440002,91003,Transferencia de la Universidad de Zaragoza,"130.000,00",,"130.000,00","188.348,22","188.348,22"
523,2015,73000,450008,55007,Aportaciones Departamentos D.G.A.,,"156.591,74","156.591,74","178.391,82","2.375,84"
524,2015,73000,470009,72009,Otras subvenciones de empresas,"1.769.351,43",,"1.769.351,43","1.657.725,00","1.505.022,91"
525,2015,73000,480009,72009,"Otras subv. familias,instituciones sin fines lucro",,,,"7.500,00","7.500,00"
526,2015,73000,499099,19090,Otras subvenciones del exterior,"416.989,90",,"416.989,90","223.936,37","223.936,37"
527,2015,73000,520000,91003,Intereses,"1.000,00",,"1.000,00","1.517,37","1.517,37"
528,2015,73000,553009,91003,Otros cánones,,,,"999,96",
529,2015,73000,707001,39053,"Otras subvenciones de Educación, Cultura y Deporte",,,,"-39.904,87","-39.904,87"
530,2015,73000,709009,39020,Otras subvenciones de capital,"518.459,63",,"518.459,63",,
531,2015,73000,709009,39053,Otras subvenciones de capital,"427.293,25",,"427.293,25",,
532,2015,73000,770010,72009,proyectos producción y transferencia conocimiento,"330.000,00",,"330.000,00",,
533,2015,73000,799000,19090,Otras subvenciones del exterior,"122.380,00",,"122.380,00",,
534,2015,73000,920000,39053,Préstamos recibidos Ley de Presupuestos 2013,,,,"-39.904,87","-39.904,87"
535,2015,74000,319319,91003,Prestación de Servicios en laboratorios,"93.000,00",,"93.000,00","96.830,19","86.604,65"
536,2015,74000,319320,91003,Prestación servicios investigación agroalimentaria,,,,"5.839,96","5.839,96"
537,2015,74000,319320,72012,Prestación servicios investigación agroalimentaria,"230.000,00",,"230.000,00","190.253,03","158.503,02"
538,2015,74000,319320,39114,Prestación servicios investigación agroalimentaria,"70.000,00",,"70.000,00","142.569,76","14.753,67"
539,2015,74000,381100,91003,Reintegros de ejercicio corriente,"35.000,00",,"35.000,00","46.607,94","36.254,88"
540,2015,74000,450008,55007,Aportaciones Departamentos D.G.A.,,"80.000,00","80.000,00","63.007,33",
541,2015,74000,450008,91003,Aportaciones Departamentos D.G.A.,"120.000,00",,"120.000,00","40.830,38","40.830,38"
542,2015,74000,470009,91003,Otras subvenciones de empresas,"200,00",,"200,00","189,88","189,88"
543,2015,74000,520000,91003,Intereses,"2.000,00",,"2.000,00","824,15","824,15"
544,2015,74000,552000,91003,De investigación agraria,"100.000,00",,"100.000,00","511.797,07","297.366,47"
545,2015,74000,552005,91003,Aprovechamientos de fincas agrícolas,"120.000,00",,"120.000,00","132.651,98","130.314,35"
546,2015,74000,553009,91003,Otros cánones,"770,00",,"770,00","957,08","957,08"
547,2015,74000,707003,39037,Plan Nacional de Investigación,"420.000,00","478.330,45","898.330,45","559.378,78","251.978,78"
548,2015,74000,719011,39035,Instituto Nacional Investigación y Tecnología Agra,,"52.000,00","52.000,00","51.002,74","51.002,74"
549,2015,74000,719011,39003,Instituto Nacional Investigación y Tecnología Agra,"705.105,00","557.665,60","1.262.770,60","943.255,90","865.403,40"
550,2015,74000,719011,39044,Instituto Nacional Investigación y Tecnología Agra,"225.000,00","48.316,00","273.316,00","184.359,28","184.359,28"
551,2015,74000,740009,55010,Otras subvenciones de capital,,"600.000,00","600.000,00","600.000,00",
552,2015,74000,740009,39044,Otras subvenciones de capital,,"50.000,00","50.000,00","50.000,00","50.000,00"
553,2015,74000,750001,55007,Proyectos demostración - Invest. Agroaliment.,,"25.920,00","25.920,00","25.920,00","25.920,00"
554,2015,74000,750008,55007,Aportaciones Departamentos D.G.A.,"330.000,00","222.820,00","552.820,00","481.233,75","-14.834,81"
555,2015,74000,760009,51007,Otras subvenciones de Diputaciones Provinciales,,"32.000,00","32.000,00","32.000,00",
556,2015,74000,799000,19090,Otras subvenciones del exterior,"100.000,00",,"100.000,00",,
557,2015,74000,870000,51002,Remanentes de Tesorería,,"5.162,95","5.162,95",,
558,2015,74000,870000,19090,Remanentes de Tesorería,,"288.210,84","288.210,84",,
559,2015,74000,870000,51007,Remanentes de Tesorería,,"3.604,28","3.604,28",,
560,2015,74000,870000,39003,Remanentes de Tesorería,,"749.056,86","749.056,86",,
561,2015,74000,870000,39037,Remanentes de Tesorería,,"29.668,16","29.668,16",,
562,2015,74000,870000,55010,Remanentes de Tesorería,,"608.257,65","608.257,65",,
563,2015,74000,870000,51008,Remanentes de Tesorería,,"20.650,96","20.650,96",,
564,2015,75000,329016,91003,Tasa 16-Expedición licencias caza y pesca,"2.020.000,00",,"2.020.000,00","1.976.752,43","1.976.752,43"
565,2015,75000,329017,91003,"Tasa 17-S. facul. montes, forestales y v. pecuaria","199.000,00",,"199.000,00","137.933,63","137.933,63"
566,2015,75000,329026,91003,Tasa 26-Tasa servicios gestión de los cotos,"906.000,00",,"906.000,00","904.455,64","904.455,64"
567,2015,75000,329028,91003,Tasa 28-Tasa ser.adm. protección del medio ambient,"396.000,00",,"396.000,00","554.344,49","554.344,49"
568,2015,75000,329029,91003,Tasa 29-Tasa S.Adm. conservación biodiversidad,"12.500,00",,"12.500,00","20.127,71","20.127,71"
569,2015,75000,329034,91003,Tasa 34-S. admtivos. calificación ambien act. clas,"202.000,00",,"202.000,00","225.553,26","225.553,26"
570,2015,75000,394005,91003,OTROS INGRESOS,,,,"2.611,83","2.611,83"
571,2015,75000,520000,91003,Intereses,"1.200,00",,"1.200,00","241,60","241,60"
572,2015,76000,300100,91003,Venta de Bienes de Departamentos y Org. Públicos,,,,"0,00",
573,2015,76000,396010,91003,Ingresos diversos Bco Sangre y Tejidos de Aragón,"8.914.486,86",,"8.914.486,86","9.308.689,25","1.062.366,45"
574,2015,76000,520000,91003,Intereses,"10.900,00",,"10.900,00","5.735,74","5.735,74"
575,2015,76000,610000,91003,Venta de inversiones reales- Varios,,,,"3.600,00","3.600,00"
576,2015,77000,520000,91003,Intereses,"90,00",,"90,00","8,61","8,61"
