_id,EJERCICIO,CENTRO GESTOR,DESCRIPCION CORTA,DESCRIPCION LARGA
688,2024,53DJA,Ayudas de Urgencia en  Zaragoza,Ayudas de Urgencia en  Zaragoza
689,2024,53DJB,Prestaciones de Insercción en  Huesca,Prestaciones de Insercción en  Huesca
690,2024,53DJC,Prestaciones de Insercción en Teruel,Prestaciones de Insercción en Teruel
691,2024,53DJD,Prestaciones de Insercción en Zaragoza,Prestaciones de Insercción en Zaragoza
692,2024,53EIA,Serv. Sociales Entidades Locales Huesca,Serv. Sociales Entidades Locales Huesca
693,2024,53EIB,Serv. Sociales Entidades Locales Teruel,Serv. Sociales Entidades Locales Teruel
694,2024,53EIC,Serv. Sociales Entidades Locales Zaragoz,Serv. Sociales Entidades Locales Zaragoz
695,2024,53EID,Serv. Sociales Entidades Locales Gerenci,Serv. Sociales Entidades Locales Gerenci
696,2024,53EIE,Servicios Sociales Base  Area deZaragoza,Servicios Sociales Base  Area deZaragoza
697,2024,53FBA,"Residencia  ""Padre Polanco"" Orihuela Tre","Residencia  ""Padre Polanco"" Orihuela Tre"
698,2024,53GGA,Dirección Provincial de  Huesca,Dirección Provincial de  Huesca
699,2024,53GGB,Dirección Provincial  de Teruel,Dirección Provincial  de Teruel
700,2024,53GGC,Dirección Provincial  de Zaragoza,Dirección Provincial  de Zaragoza
701,2024,53GGD,Gerencia de IASS,Gerencia de IASS
702,2024,00054,Instituto Aragonés de la Mujer,Instituto Aragonés de la Mujer
703,2024,05400,Ingresos del Inst. Aragonés de la Mujer,Ingresos del Inst. Aragonés de la Mujer
704,2024,54000,Ingresos del Inst. Aragonés de la Mujer,Ingresos del Inst. Aragonés de la Mujer
705,2024,05401,Instituto Aragonés de la Mujer,Instituto Aragonés de la Mujer
706,2024,54010,Instituto Aragonés de la Mujer,Instituto Aragonés de la Mujer
707,2024,00055,Instituto Aragonés de la Juventud,Instituto Aragonés de la Juventud
708,2024,05500,Ingresos del Inst. Arag. de la Juventud,Ingresos del Inst. Arag. de la Juventud
709,2024,55000,Ingresos del Inst. Arag. de la Juventud,Ingresos del Inst. Arag. de la Juventud
710,2024,05501,Instituto Aragonés de la Juventud,Instituto Aragonés de la Juventud
711,2024,55010,Instituto Aragonés de la Juventud,Instituto Aragonés de la Juventud
712,2024,00056,Inst.Arag.Enseñanzas Artíst.Superiores,Inst.Arag.Enseñanzas Artíst.Superiores
713,2024,05600,Ingresos Inst. Ar. Enseñanzas Artíst.Sup,Ingresos Inst. Ar. Enseñanzas Artíst.Sup
714,2024,56000,Ingresos Inst. Ar. Enseñanzas Artíst.Sup,Ingresos Inst. Ar. Enseñanzas Artíst.Sup
715,2024,05601,Inst.Arag.Enseñanzas Artíst.Superiores,Inst.Arag.Enseñanzas Artíst.Superiores
716,2024,56010,Inst.Arag.Enseñanzas Artíst.Superiores,Inst.Arag.Enseñanzas Artíst.Superiores
717,2024,00071,E.P. Aragonesa de Servicios Telemáticos,E.P. Aragonesa de Servicios Telemáticos
718,2024,07100,Ingresos Aragonesa Servicios Telemáticos,Ingresos Aragonesa Servicios Telemáticos
719,2024,71000,Ingresos Aragonesa Servicios Telemáticos,Ingresos Aragonesa Servicios Telemáticos
720,2024,07101,E.P. Aragonesa de Servicios Telemáticos,E.P. Aragonesa de Servicios Telemáticos
721,2024,71010,E.P. Aragonesa de Servicios Telemáticos,E.P. Aragonesa de Servicios Telemáticos
722,2024,7101A,AST - TELECOMUNICACIONES,AST - TELECOMUNICACIONES
723,2024,00072,Instituto Aragonés del Agua,Instituto Aragonés del Agua
724,2024,07200,Ingresos del Instituto Aragonés del Agua,Ingresos del Instituto Aragonés del Agua
725,2024,72000,Ingresos del Instituto Aragonés del Agua,Ingresos del Instituto Aragonés del Agua
726,2024,07201,Instituto Aragonés del Agua,Instituto Aragonés del Agua
727,2024,72010,Instituto Aragonés del Agua,Instituto Aragonés del Agua
728,2024,00073,Instituto Aragonés Ciencias de la Salud,Instituto Aragonés Ciencias de la Salud
729,2024,07300,Ingresos Inst. Aragonés Ciencias Salud,Ingresos Inst. Aragonés Ciencias Salud
730,2024,73000,Ingresos Inst. Aragonés Ciencias Salud,Ingresos Inst. Aragonés Ciencias Salud
731,2024,07301,Instituto Aragonés Ciencias de la Salud,Instituto Aragonés Ciencias de la Salud
732,2024,73010,Instituto Aragonés Ciencias de la Salud,Instituto Aragonés Ciencias de la Salud
733,2024,00074,Centro Investigación y Tecnol. Agroalim.,Centro Investigación y Tecnol. Agroalim.
734,2024,07400,Ingresos Centro Invest. y Tecn. Agroalim,Ingresos Centro Invest. y Tecn. Agroalim
735,2024,74000,Ingresos Centro Invest. y Tecn. Agroalim,Ingresos Centro Invest. y Tecn. Agroalim
736,2024,07401,Centro Investigación y Tecnol. Agroalim.,Centro Investigación y Tecnol. Agroalim.
737,2024,74010,Centro Investigación y Tecnol. Agroalim.,Centro Investigación y Tecnol. Agroalim.
738,2024,00075,Instituto Aragonés de Gestión Ambiental,Instituto Aragonés de Gestión Ambiental
739,2024,07500,Ingresos Inst. Arag. Gestión Ambiental,Ingresos Inst. Arag. Gestión Ambiental
740,2024,75000,Ingresos Inst. Arag. Gestión Ambiental,Ingresos Inst. Arag. Gestión Ambiental
741,2024,07501,Instituto Aragonés de Gestión Ambiental,Instituto Aragonés de Gestión Ambiental
742,2024,75010,Instituto Aragonés de Gestión Ambiental,Instituto Aragonés de Gestión Ambiental
743,2024,00076,E.P. Aragonesa Banco de Sangre y Tejidos,E.P. Aragonesa Banco de Sangre y Tejidos
744,2024,07600,Ingresos E.P. Banco de Sangre y Tejidos,Ingresos E.P. Banco de Sangre y Tejidos
745,2024,76000,Ingresos E.P. Banco de Sangre y Tejidos,Ingresos E.P. Banco de Sangre y Tejidos
746,2024,07601,E.P. Aragonesa Banco de Sangre y Tejidos,E.P. Aragonesa Banco de Sangre y Tejidos
747,2024,76010,E.P. Aragonesa Banco de Sangre y Tejidos,E.P. Aragonesa Banco de Sangre y Tejidos
748,2024,00077,Agencia de Calidad y Prospectiva Univers,Agencia de Calidad y Prospectiva Univers
749,2024,07700,Ingresos Ag. Calidad y Prosp. Univ.,Ingresos Ag. Calidad y Prosp. Univ.
750,2024,77000,Ingresos Ag. Calidad y Prosp. Univ.,Ingresos Ag. Calidad y Prosp. Univ.
751,2024,07701,Agencia de Calidad y Prospectiva Univers,Agencia de Calidad y Prospectiva Univers
752,2024,77010,Agencia de Calidad y Prospectiva Univers,Agencia de Calidad y Prospectiva Univers
753,2024,00078,Instituto Aragonés de Fomento,Instituto Aragonés de Fomento
754,2024,07800,Ingresos del Instituto Aragonés de Fomento,Ingresos del Instituto Aragonés de Fomento
755,2024,78000,Ingresos del Instituto Aragonés de Fomento,Ingresos del Instituto Aragonés de Fomento
756,2024,07801,Instituto Aragonés de Fomento,Instituto Aragonés de Fomento
757,2024,78010,Instituto Aragonés de Fomento,Instituto Aragonés de Fomento
758,2024,00090,No operativa,No operativa
759,2024,09000,No operativa,No operativa
760,2024,90000,No operativa,No operativa
761,2024,09001,No operativa,No operativa
762,2024,90010,No operativa,No operativa
763,2024,090CS,No operativa,No operativa
764,2024,90CS2,No operativa,No operativa
765,2024,90CS3,No operativa,No operativa
766,2024,90CS4,No operativa,No operativa
767,2024,90CS5,No operativa,No operativa
768,2024,000AD,,
769,2024,0ADGA,ADGA,ADGA
